"","E65094500","E65095000","E65135000"
"1977-04-04",0.0260104166666666,0.040919540229885,0.0520991735537191
"1977-04-05",0.0254791666666667,0.0415325670498083,0.0480991735537191
"1977-04-06",0.0292604166666666,0.0376091954022988,0.0395702479338842
"1977-04-07",0.0287083333333333,0.0346819923371648,0.0335041322314049
"1977-04-08",0.0265416666666667,0.0316781609195402,0.0307768595041322
"1977-04-09",0.0254791666666667,0.0332260536398468,0.035702479338843
"1977-04-10",0.0254791666666667,0.0370957854406131,0.0384958677685949
"1977-04-11",0.0244166666666668,0.0388697318007662,0.0335041322314049
"1977-04-12",0.0238854166666667,0.0338084291187739,0.0309752066115703
"1977-04-13",0.0222916666666666,0.0314367816091954,0.0309752066115703
"1977-04-14",0.02125,0.0299080459770116,0.0303801652892561
"1977-04-15",0.0202083333333334,0.0262413793103449,0.0295867768595042
"1977-04-16",0.0228229166666667,0.0235478927203066,0.028
"1977-04-17",0.0249479166666666,0.0207432950191571,0.0241652892561983
"1977-04-18",0.034375,0.0202681992337164,0.0212727272727273
"1977-04-19",0.034375,0.0195555555555555,0.0205454545454546
"1977-04-20",0.0309166666666667,0.0193180076628352,0.0198181818181817
"1977-04-21",0.0292604166666666,0.0193180076628352,0.0196363636363637
"1977-04-22",0.0270729166666666,0.0188505747126437,0.0192727272727273
"1977-04-23",0.0233541666666666,0.0177011494252874,0.019090909090909
"1977-04-24",0.0202083333333334,0.0172413793103448,0.0181818181818181
"1977-04-25",0.0191666666666666,0.0165593869731802,0.0181818181818181
"1977-04-26",0.0191666666666666,0.0154482758620689,0.0174677685950413
"1977-04-27",0.0154583333333334,0.0156704980842912,0.0165752066115703
"1977-04-28",0.0186458333333333,0.0158927203065133,0.0162231421487604
"1977-04-29",0.0233541666666666,0.0154482758620689,0.0165752066115703
"1977-04-30",0.0265416666666667,0.0147816091954023,0.0165752066115703
"1977-05-01",0.0281562500000001,0.0143409961685823,0.0157024793388429
"1977-05-02",0.0320208333333334,0.0139042145593871,0.0163966942148761
"1977-05-03",0.0309166666666667,0.0161149425287357,0.0165752066115703
"1977-05-04",0.0287083333333333,0.0161149425287357,0.0163966942148761
"1977-05-05",0.0270729166666666,0.0150038314176246,0.0157024793388429
"1977-05-06",0.0254791666666667,0.0145593869731802,0.0157024793388429
"1977-05-07",0.0228229166666667,0.0139042145593871,0.01500826446281
"1977-05-08",0.0207291666666667,0.0134674329501916,0.014492561983471
"1977-05-09",0.0191666666666666,0.0130306513409961,0.0141553719008265
"1977-05-10",0.016,0.0125938697318007,0.0138181818181817
"1977-05-11",0.0101041666666666,0.012375478927203,0.0136495851239669
"1977-05-12",0.00971354166666671,0.0117318007662834,0.0129752066115703
"1977-05-13",0.00971354166666671,0.0115172413793103,0.0129752066115703
"1977-05-14",0.0101041666666666,0.0113026819923372,0.0124842975206612
"1977-05-15",0.0101041666666666,0.0110881226053641,0.0121570247933884
"1977-05-16",0.0104947916666667,0.0117318007662834,0.0129752066115703
"1977-05-17",0.0104947916666667,0.0121609195402299,0.0129752066115703
"1977-05-18",0.0101041666666666,0.0115172413793103,0.0124842975206612
"1977-05-19",0.0101041666666666,0.0110881226053641,0.0123206611570248
"1977-05-20",0.00971354166666671,0.0104444444444445,0.0119933884297521
"1977-05-21",0.00971354166666671,0.0102298850574714,0.0118297520661157
"1977-05-22",0.00932291666666663,0.0102298850574714,0.011502479338843
"1977-05-23",0.00932291666666663,0.0100268199233717,0.0111785123966943
"1977-05-24",0.00971354166666671,0.0100268199233717,0.0110181818181818
"1977-05-25",0.0101041666666666,0.00982375478927211,0.0108578512396693
"1977-05-26",0.0101041666666666,0.00982375478927211,0.0110181818181818
"1977-05-27",0.0101041666666666,0.00982375478927211,0.0110181818181818
"1977-05-28",0.00971354166666671,0.00962068965517249,0.0108578512396693
"1977-05-29",0.00932291666666663,0.00941762452107286,0.0108578512396693
"1977-05-30",0.00932291666666663,0.00982375478927211,0.0110181818181818
"1977-05-31",0.00971354166666671,0.0100268199233717,0.010697520661157
"1977-06-01",0.00932291666666663,0.00941762452107286,0.010697520661157
"1977-06-02",0.00893229166666676,0.00921455938697324,0.0105371900826445
"1977-06-03",0.00893229166666676,0.00901149425287362,0.0103768595041323
"1977-06-04",0.00854166666666667,0.00901149425287362,0.0103768595041323
"1977-06-05",0.00854166666666667,0.00901149425287362,0.0103768595041323
"1977-06-06",0.00854166666666667,0.00901149425287362,0.0100561983471075
"1977-06-07",0.00815104166666658,0.008808429118774,0.0100561983471075
"1977-06-08",0.00776041666666671,0.00860536398467437,0.00989586776859497
"1977-06-09",0.00776041666666671,0.00819923371647513,0.00958181818181814
"1977-06-10",0.00746770833333343,0.00819923371647513,0.00942809917355381
"1977-06-11",0.00717499999999993,0.00819923371647513,0.0091206611570247
"1977-06-12",0.00717499999999993,0.00800000000000001,0.00881322314049582
"1977-06-13",0.00688229166666665,0.00800000000000001,0.00881322314049582
"1977-06-14",0.00658958333333337,0.00800000000000001,0.00881322314049582
"1977-06-15",0.00629687500000009,0.00800000000000001,0.00896694214876037
"1977-06-16",0.00688229166666665,0.00800000000000001,0.0102165289256198
"1977-06-17",0.00717499999999993,0.00840229885057475,0.0103768595041323
"1977-06-18",0.00688229166666665,0.00840229885057475,0.0103768595041323
"1977-06-19",0.00688229166666665,0.00819923371647513,0.0100561983471075
"1977-06-20",0.00688229166666665,0.00819923371647513,0.00942809917355381
"1977-06-21",0.00688229166666665,0.00860536398467437,0.00942809917355381
"1977-06-22",0.00717499999999993,0.0106590038314176,0.0129752066115703
"1977-06-23",0.00717499999999993,0.0113026819923372,0.0136495851239669
"1977-06-24",0.00776041666666671,0.0104444444444445,0.0124842975206612
"1977-06-25",0.00932291666666663,0.0134674329501916,0.0162231421487604
"1977-06-26",0.0104947916666667,0.0139042145593871,0.0128115702479339
"1977-06-27",0.00893229166666676,0.0110881226053641,0.0119933884297521
"1977-06-28",0.00815104166666658,0.00962068965517249,0.0108578512396693
"1977-06-29",0.00776041666666671,0.00901149425287362,0.0102165289256198
"1977-06-30",0.00746770833333343,0.00819923371647513,0.00958181818181814
"1977-07-01",0.00717499999999993,0.00819923371647513,0.00881322314049582
"1977-07-02",0.00717499999999993,0.00800000000000001,0.00881322314049582
"1977-07-03",0.00658958333333337,0.00780076628352488,0.00881322314049582
"1977-07-04",0.00629687500000009,0.00760153256704976,0.00835206611570238
"1977-07-05",0.00629687500000009,0.00740229885057464,0.00819834710743805
"1977-07-06",0.00600416666666659,0.00740229885057464,0.00789752066115712
"1977-07-07",0.00600416666666659,0.00740229885057464,0.00789752066115712
"1977-07-08",0.00571145833333331,0.00720306513409952,0.00774710743801643
"1977-07-09",0.00571145833333331,0.00700383141762462,0.00789752066115712
"1977-07-10",0.00541875000000003,0.00700383141762462,0.00774710743801643
"1977-07-11",0.00541875000000003,0.0068045977011495,0.0069950413223141
"1977-07-12",0.00541875000000003,0.0068045977011495,0.00729586776859503
"1977-07-13",0.00512604166666675,0.00660536398467437,0.00729586776859503
"1977-07-14",0.00512604166666675,0.00660536398467437,0.0069950413223141
"1977-07-15",0.00541875000000003,0.00660536398467437,0.0069950413223141
"1977-07-16",0.00717499999999993,0.00760153256704976,0.00789752066115712
"1977-07-17",0.00746770833333343,0.00860536398467437,0.0074462809917355
"1977-07-18",0.00717499999999993,0.00780076628352488,0.0069950413223141
"1977-07-19",0.00717499999999993,0.00720306513409952,0.0069950413223141
"1977-07-20",0.00717499999999993,0.00660536398467437,0.00669421487603317
"1977-07-21",0.00717499999999993,0.00660536398467437,0.0069950413223141
"1977-07-22",0.00893229166666676,0.00720306513409952,0.00819834710743805
"1977-07-23",0.0112760416666666,0.0104444444444445,0.0138181818181817
"1977-07-24",0.0165416666666667,0.0147816091954023,0.0124842975206612
"1977-07-25",0.0176041666666666,0.025727969348659,0.02300826446281
"1977-07-26",0.016,0.0209808429118774,0.0185454545454546
"1977-07-27",0.0138333333333334,0.0147816091954023,0.0172892561983471
"1977-07-28",0.0132916666666667,0.0128122605363985,0.0160495867768595
"1977-07-29",0.01275,0.0104444444444445,0.0124842975206612
"1977-07-30",0.0122083333333334,0.00962068965517249,0.0105371900826445
"1977-07-31",0.0116666666666667,0.00860536398467437,0.00927438016528925
"1977-08-01",0.0116666666666667,0.00860536398467437,0.00881322314049582
"1977-08-02",0.0112760416666666,0.00941762452107286,0.00881322314049582
"1977-08-03",0.0112760416666666,0.00941762452107286,0.00819834710743805
"1977-08-04",0.0112760416666666,0.008808429118774,0.00819834710743805
"1977-08-05",0.0108854166666668,0.00819923371647513,0.00789752066115712
"1977-08-06",0.0108854166666668,0.00800000000000001,0.00759669421487597
"1977-08-07",0.0108854166666668,0.00760153256704976,0.0069950413223141
"1977-08-08",0.0108854166666668,0.00740229885057464,0.00729586776859503
"1977-08-09",0.0104947916666667,0.00700383141762462,0.00714545454545457
"1977-08-10",0.0104947916666667,0.00720306513409952,0.0069950413223141
"1977-08-11",0.0101041666666666,0.00700383141762462,0.00684462809917363
"1977-08-12",0.00971354166666671,0.00700383141762462,0.00684462809917363
"1977-08-13",0.00932291666666663,0.0068045977011495,0.00669421487603317
"1977-08-14",0.00932291666666663,0.00760153256704976,0.00835206611570238
"1977-08-15",0.0112760416666666,0.00921455938697324,0.0105371900826445
"1977-08-16",0.0149166666666667,0.0154482758620689,0.01500826446281
"1977-08-17",0.0186458333333333,0.0141226053639847,0.0124842975206612
"1977-08-18",0.0238854166666667,0.018390804597701,0.0124842975206612
"1977-08-19",0.0270729166666666,0.0163371647509578,0.0123206611570248
"1977-08-20",0.0303645833333333,0.0141226053639847,0.0121570247933884
"1977-08-21",0.0281562500000001,0.0117318007662834,0.0116661157024793
"1977-08-22",0.0233541666666666,0.0106590038314176,0.0108578512396693
"1977-08-23",0.0196875000000001,0.00982375478927211,0.00973553719008269
"1977-08-24",0.0181249999999999,0.00941762452107286,0.00896694214876037
"1977-08-25",0.0149166666666667,0.00941762452107286,0.0091206611570247
"1977-08-26",0.0138333333333334,0.00921455938697324,0.00850578512396694
"1977-08-27",0.0138333333333334,0.008808429118774,0.00819834710743805
"1977-08-28",0.0101041666666666,0.00819923371647513,0.00774710743801643
"1977-08-29",0.00815104166666658,0.00800000000000001,0.00759669421487597
"1977-08-30",0.00893229166666676,0.00819923371647513,0.0091206611570247
"1977-08-31",0.0149166666666667,0.00962068965517249,0.0124842975206612
"1977-09-01",0.0196875000000001,0.0104444444444445,0.00973553719008269
"1977-09-02",0.0228229166666667,0.0100268199233717,0.0103768595041323
"1977-09-03",0.0254791666666667,0.00901149425287362,0.0110181818181818
"1977-09-04",0.0228229166666667,0.00819923371647513,0.0091206611570247
"1977-09-05",0.02125,0.00800000000000001,0.00835206611570238
"1977-09-06",0.0191666666666666,0.00780076628352488,0.00759669421487597
"1977-09-07",0.0186458333333333,0.00760153256704976,0.00759669421487597
"1977-09-08",0.0181249999999999,0.00720306513409952,0.00896694214876037
"1977-09-09",0.0181249999999999,0.00760153256704976,0.00774710743801643
"1977-09-10",0.0170833333333333,0.00901149425287362,0.00714545454545457
"1977-09-11",0.014375,0.00860536398467437,0.00669421487603317
"1977-09-12",0.0122083333333334,0.00780076628352488,0.00669421487603317
"1977-09-13",0.0101041666666666,0.00700383141762462,0.00643305785123971
"1977-09-14",0.00854166666666667,0.00660536398467437,0.00617190082644625
"1977-09-15",0.0101041666666666,0.0068045977011495,0.00630247933884287
"1977-09-16",0.0116666666666667,0.00740229885057464,0.0074462809917355
"1977-09-17",0.014375,0.00982375478927211,0.0102165289256198
"1977-09-18",0.0191666666666666,0.0119463601532568,0.0110181818181818
"1977-09-19",0.0176041666666666,0.0113026819923372,0.0165752066115703
"1977-09-20",0.0149166666666667,0.0108735632183907,0.0143239669421487
"1977-09-21",0.0138333333333334,0.00941762452107286,0.0133123966942148
"1977-09-22",0.0132916666666667,0.00840229885057475,0.0116661157024793
"1977-09-23",0.01275,0.00800000000000001,0.0102165289256198
"1977-09-24",0.0112760416666666,0.00860536398467437,0.0091206611570247
"1977-09-25",0.0101041666666666,0.00962068965517249,0.00819834710743805
"1977-09-26",0.00932291666666663,0.00819923371647513,0.00819834710743805
"1977-09-27",0.00932291666666663,0.00780076628352488,0.00729586776859503
"1977-09-28",0.00893229166666676,0.00740229885057464,0.00669421487603317
"1977-09-29",0.00776041666666671,0.00700383141762462,0.00656363636363633
"1977-09-30",0.00776041666666671,0.00660536398467437,0.00643305785123971
"1977-10-01",0.0101041666666666,0.0102298850574714,0.0102165289256198
"1977-10-02",0.0138333333333334,0.0466283524904214,0.0295867768595042
"1977-10-03",0.0202083333333334,0.0427586206896551,0.0301818181818181
"1977-10-04",0.0254791666666667,0.0332260536398468,0.0212727272727273
"1977-10-05",0.0222916666666666,0.027655172413793,0.0218181818181817
"1977-10-06",0.0176041666666666,0.025984674329502,0.0239834710743803
"1977-10-07",0.0196875000000001,0.0286206896551724,0.02300826446281
"1977-10-08",0.0191666666666666,0.0247011494252873,0.0245289256198347
"1977-10-09",0.0191666666666666,0.0220536398467432,0.018909090909091
"1977-10-10",0.0181249999999999,0.0205057471264367,0.0180033057851239
"1977-10-11",0.0228229166666667,0.0200306513409962,0.0167537190082645
"1977-10-12",0.0314687499999999,0.0289425287356322,0.0196363636363637
"1977-10-13",0.0375000000000001,0.0393678160919539,0.0258181818181817
"1977-10-14",0.0320208333333334,0.0508812260536398,0.032
"1977-10-15",0.0276041666666667,0.0458237547892719,0.0274049586776859
"1977-10-16",0.0375000000000001,0.0436781609195402,0.0309752066115703
"1977-10-17",0.0649375000000001,0.0750957854406131,0.0477851239669422
"1977-10-18",0.106666666666667,0.0863984674329501,0.0594710743801652
"1977-10-19",0.101875,0.0837164750957855,0.0681652892561984
"1977-10-20",0.0626249999999999,0.0636015325670498,0.0667768595041323
"1977-10-21",0.0362499999999999,0.0479693486590038,0.0610578512396693
"1977-10-22",0.0309166666666667,0.0401149425287357,0.0517520661157025
"1977-10-23",0.0281562500000001,0.0355555555555556,0.034909090909091
"1977-10-24",0.0260104166666666,0.0316781609195402,0.0276033057851239
"1977-10-25",0.0228229166666667,0.0279770114942528,0.0254380165289256
"1977-10-26",0.0228229166666667,0.0244444444444445,0.023801652892562
"1977-10-27",0.0228229166666667,0.022352490421456,0.0176462809917355
"1977-10-28",0.0228229166666667,0.0190804597701149,0.0162231421487604
"1977-10-29",0.02125,0.0172413793103448,0.01500826446281
"1977-10-30",0.0181249999999999,0.0161149425287357,0.0141553719008265
"1977-10-31",0.0154583333333334,0.0147816091954023,0.0129752066115703
"1977-11-01",0.016,0.0152260536398467,0.0153553719008264
"1977-11-02",0.0154583333333334,0.0181609195402299,0.0192727272727273
"1977-11-03",0.0149166666666667,0.0167816091954023,0.0165752066115703
"1977-11-04",0.014375,0.0163371647509578,0.0151818165289257
"1977-11-05",0.014375,0.0161149425287357,0.0155289256198348
"1977-11-06",0.016,0.0147816091954023,0.0143239669421487
"1977-11-07",0.0149166666666667,0.0141226053639847,0.0143239669421487
"1977-11-08",0.0149166666666667,0.0134674329501916,0.0131438016528926
"1977-11-09",0.014375,0.0130306513409961,0.0126479338842975
"1977-11-10",0.014375,0.0130306513409961,0.0124842975206612
"1977-11-11",0.0181249999999999,0.0343908045977011,0.0180033057851239
"1977-11-12",0.0254791666666667,0.0653256704980842,0.0297851239669422
"1977-11-13",0.0309166666666667,0.0622605363984674,0.027801652892562
"1977-11-14",0.038125,0.049272030651341,0.0220165289256198
"1977-11-15",0.042125,0.0349731800766284,0.0212727272727273
"1977-11-16",0.0375000000000001,0.029264367816092,0.0207272727272727
"1977-11-17",0.0349999999999999,0.0244444444444445,0.0163966942148761
"1977-11-18",0.0331250000000001,0.0202681992337164,0.0134809917355372
"1977-11-19",0.0298125,0.0186206896551724,0.0126479338842975
"1977-11-20",0.0276041666666667,0.0167816091954023,0.011502479338843
"1977-11-21",0.0254791666666667,0.0165593869731802,0.0126479338842975
"1977-11-22",0.0217708333333333,0.0167816091954023,0.0155289256198348
"1977-11-23",0.0181249999999999,0.0156704980842912,0.0171107438016529
"1977-11-24",0.0154583333333334,0.0147816091954023,0.0169322314049587
"1977-11-25",0.0138333333333334,0.0161149425287357,0.0183636363636364
"1977-11-26",0.0176041666666666,0.0172413793103448,0.0167537190082645
"1977-11-27",0.0202083333333334,0.0170114942528736,0.0160495867768595
"1977-11-28",0.0170833333333333,0.0165593869731802,0.0153553719008264
"1977-11-29",0.016,0.0174712643678161,0.0143239669421487
"1977-11-30",0.0196875000000001,0.0165593869731802,0.0136495851239669
"1977-12-01",0.0222916666666666,0.0156704980842912,0.0138181818181817
"1977-12-02",0.0207291666666667,0.0167816091954023,0.0201818181818181
"1977-12-03",0.0244166666666668,0.023249042145594,0.0299834710743803
"1977-12-04",0.0276041666666667,0.0220536398467432,0.0301818181818181
"1977-12-05",0.0244166666666668,0.0202681992337164,0.0266115702479339
"1977-12-06",0.0254791666666667,0.0214559386973181,0.0309752066115703
"1977-12-07",0.0260104166666666,0.0324022988505748,0.0415041322314049
"1977-12-08",0.0309166666666667,0.0373524904214559,0.0471570247933883
"1977-12-09",0.0298125,0.0358122605363984,0.0449586776859503
"1977-12-10",0.0287083333333333,0.0324022988505748,0.0372066115702478
"1977-12-11",0.0270729166666666,0.0295862068965518,0.0332892561983471
"1977-12-12",0.0265416666666667,0.025984674329502,0.0311735537190083
"1977-12-13",0.0249479166666666,0.0244444444444445,0.027801652892562
"1977-12-14",0.0238854166666667,0.0229501915708812,0.024892561983471
"1977-12-15",0.0222916666666666,0.0212183908045978,0.024892561983471
"1977-12-16",0.0207291666666667,0.0195555555555555,0.0234049586776859
"1977-12-17",0.0191666666666666,0.0172413793103448,0.0212727272727273
"1977-12-18",0.0170833333333333,0.0158927203065133,0.0183636363636364
"1977-12-19",0.0149166666666667,0.0147816091954023,0.0163966942148761
"1977-12-20",0.0138333333333334,0.0147816091954023,0.0153553719008264
"1977-12-21",0.0132916666666667,0.0152260536398467,0.0260165289256198
"1977-12-22",0.0132916666666667,0.0170114942528736,0.0239834710743803
"1977-12-23",0.01275,0.0150038314176246,0.0196363636363637
"1977-12-24",0.0122083333333334,0.0143409961685823,0.019090909090909
"1977-12-25",0.0122083333333334,0.0139042145593871,0.0174677685950413
"1977-12-26",0.0122083333333334,0.0139042145593871,0.0158760330578513
"1977-12-27",0.0116666666666667,0.0134674329501916,0.014492561983471
"1977-12-28",0.0116666666666667,0.013249042145594,0.0134809917355372
"1977-12-29",0.0112760416666666,0.0125938697318007,0.0129752066115703
"1977-12-30",0.0101041666666666,0.0115172413793103,0.0123206611570248
"1977-12-31",0.00815104166666658,0.0115172413793103,0.011502479338843
"1978-01-01",0.00746770833333343,0.0108735632183907,0.0116661157024793
"1978-01-02",0.00717499999999993,0.0100268199233717,0.0141553719008265
"1978-01-03",0.00717499999999993,0.00982375478927211,0.0148347107438016
"1978-01-04",0.00717499999999993,0.00982375478927211,0.0143239669421487
"1978-01-05",0.00717499999999993,0.00962068965517249,0.0121570247933884
"1978-01-06",0.00776041666666671,0.00941762452107286,0.0116661157024793
"1978-01-07",0.0112760416666666,0.012375478927203,0.0126479338842975
"1978-01-08",0.0101041666666666,0.0117318007662834,0.0110181818181818
"1978-01-09",0.00932291666666663,0.0104444444444445,0.0100561983471075
"1978-01-10",0.00854166666666667,0.008808429118774,0.00942809917355381
"1978-01-11",0.00717499999999993,0.008808429118774,0.00927438016528925
"1978-01-12",0.00815104166666658,0.00860536398467437,0.00865950413223149
"1978-01-13",0.00932291666666663,0.00860536398467437,0.00850578512396694
"1978-01-14",0.0116666666666667,0.00941762452107286,0.00865950413223149
"1978-01-15",0.0108854166666668,0.00962068965517249,0.00850578512396694
"1978-01-16",0.00776041666666671,0.00941762452107286,0.0091206611570247
"1978-01-17",0.0101041666666666,0.00941762452107286,0.0102165289256198
"1978-01-18",0.0101041666666666,0.0100268199233717,0.0116661157024793
"1978-01-19",0.0104947916666667,0.0100268199233717,0.0121570247933884
"1978-01-20",0.0122083333333334,0.0115172413793103,0.0118297520661157
"1978-01-21",0.0132916666666667,0.0125938697318007,0.0118297520661157
"1978-01-22",0.01275,0.0186206896551724,0.0299834710743803
"1978-01-23",0.0138333333333334,0.0207432950191571,0.0293884297520661
"1978-01-24",0.0138333333333334,0.0165593869731802,0.020909090909091
"1978-01-25",0.01275,0.0145593869731802,0.0181818181818181
"1978-01-26",0.0112760416666666,0.0154482758620689,0.0162231421487604
"1978-01-27",0.0149166666666667,0.0254712643678161,0.0158760330578513
"1978-01-28",0.0138333333333334,0.0238467432950191,0.0183636363636364
"1978-01-29",0.00854166666666667,0.0179310344827586,0.0172892561983471
"1978-01-30",0.00658958333333337,0.0130306513409961,0.0169322314049587
"1978-01-31",0.00717499999999993,0.0128122605363985,0.0178247933884297
"1978-02-01",0.00893229166666676,0.0158927203065133,0.0174677685950413
"1978-02-02",0.0101041666666666,0.0172413793103448,0.0172892561983471
"1978-02-03",0.0122083333333334,0.013249042145594,0.0146611570247934
"1978-02-04",0.0233541666666666,0.0167816091954023,0.0118297520661157
"1978-02-05",0.0238854166666667,0.0161149425287357,0.0119933884297521
"1978-02-06",0.0149166666666667,0.0154482758620689,0.0118297520661157
"1978-02-07",0.0149166666666667,0.0145593869731802,0.0113388429752066
"1978-02-08",0.014375,0.0134674329501916,0.010697520661157
"1978-02-09",0.0122083333333334,0.0121609195402299,0.00942809917355381
"1978-02-10",0.0122083333333334,0.0117318007662834,0.00881322314049582
