"","E84820000","E84853000","E84800000","E84949000"
"1989-10-13",0.00226045627376426,0.0219154929577465,0.0490756302521009,0.0271030640668524
"1989-10-14",0.0036140684410646,0.0180281690140844,0.0425210084033614,0.0234679665738162
"1989-10-15",0.00293726235741443,0.016169014084507,0.0359663865546218,0.0186211699164345
"1989-10-16",0.00242965779467674,0.0143098591549295,0.032689075630252,0.0151699164345405
"1989-10-17",0.00310646387832691,0.0152394366197184,0.0294117647058822,0.0129303621169916
"1989-10-18",0.00293726235741443,0.0309859154929577,0.0589075630252101,0.010690807799443
"1989-10-19",0.00242965779467674,0.0283943661971831,0.0457983193277312,0.00892479108635102
"1989-10-20",0.00166349809885924,0.0258028169014084,0.0294117647058822,0.00739554317548752
"1989-10-21",0.00152091254752862,0.0206197183098591,0.0294117647058822,0.00535654596100277
"1989-10-22",0.00259885931558945,0.0180281690140844,0.0294117647058822,0.00459052924791092
"1989-10-23",0.00180608365019008,0.0152394366197184,0.0294117647058822,0.00407799442896928
"1989-10-24",0.00137832699619778,0.0115211267605633,0.0425210084033614,0.00356545961002785
"1989-10-25",0.000807984790874627,0.00828169014084512,0.032689075630252,0.00305292479108643
"1989-10-26",0.00180608365019008,0.00647887323943652,0.0273949579831934,0.00279665738161561
"1989-10-27",0.00109315589353609,0.004030985915493,0.0253781512605042,0.00739554317548752
"1989-10-28",0.00152091254752862,0.00247605633802817,0.0253781512605042,0.0043342618384401
"1989-10-29",0.00180608365019008,0.00197323943661964,0.021344537815126,0.00279665738161561
"1989-10-30",0.00166349809885924,0.00156197183098583,0.021344537815126,0.00215598885793877
"1989-10-31",0.000950570342205248,0.00125352112676058,0.0173109243697478,0.00202785515320336
"1989-11-01",0.00180608365019008,0.00125352112676058,0.0132773109243698,0.00189972144846795
"1989-11-02",0.00209125475285177,0.00125352112676058,0.00924369747899156,0.00177158774373254
"1989-11-03",0.00259885931558945,0.00125352112676058,0.00924369747899156,0.00164345403899713
"1989-11-04",0.00242965779467674,0.00125352112676058,0.00924369747899156,0.000877437325905284
"1989-11-05",0.00166349809885924,0.00145915492957749,0.00924369747899156,0.000564066852367651
"1989-11-06",0.00166349809885924,0.00176760563380274,0.00924369747899156,0.000376044568245026
"1989-11-07",0.00123574144486693,0.00207605633802821,0.0077310924369749,7.52089136490941e-05
"1989-11-08",0.000950570342205248,0.00267042253521121,0.0077310924369749,0.000501392757660257
"1989-11-09",0.00137832699619778,0.00305915492957753,0.0077310924369749,0.00100278551532029
"1989-11-10",0.00259885931558945,0.00267042253521121,0.0077310924369749,0.00356545961002785
"1989-11-11",0.00259885931558945,0.00228169014084512,0.0077310924369749,0.00841504178272978
"1989-11-12",0.00180608365019008,0.00228169014084512,0.0077310924369749,0.0136768802228413
"1989-11-13",0.00137832699619778,0.00207605633802821,0.0077310924369749,0.0371866295264625
"1989-11-14",0.00109315589353609,0.00176760563380274,0.0077310924369749,0.0174094707520891
"1989-11-15",0.000950570342205248,0.00125352112676058,0.0077310924369749,0.00382172701949868
"1989-11-16",0.00242965779467674,0.00101126760563375,0.0077310924369749,0.00305292479108643
"1989-11-17",0.00276806083650194,0.000647887323943719,0.0077310924369749,0.00215598885793877
"1989-11-18",0.00310646387832691,0.000585915492957723,0.0077310924369749,0.00138718662952653
"1989-11-19",0.00310646387832691,0.000523943661971726,0.0077310924369749,0.000188022284122624
"1989-11-20",0.00310646387832691,0.000461971830985952,0.0077310924369749,0.000814763231197668
"1989-11-21",0.00378326996197709,0.000399999999999956,0.0077310924369749,0.00356545961002785
"1989-11-22",0.00541825095057025,0.000399999999999956,0.00924369747899156,0.0136768802228413
"1989-11-23",0.00476425855513307,0.000461971830985952,0.0112605042016807,0.00994428969359329
"1989-11-24",0.00509125475285166,0.000769014084507136,0.0152941176470589,0.00330919220055703
"1989-11-25",0.00672623574144482,0.000769014084507136,0.0193277310924369,0.00202785515320336
"1989-11-26",0.00705323193916341,0.00113239436619716,0.0132773109243698,0.00100278551532029
"1989-11-27",0.00860456273764254,0.00113239436619716,0.0173109243697478,0.00026323122562677
"1989-11-28",0.00912167300380218,0.00113239436619716,0.0294117647058822,0.000689415041782659
"1989-11-29",0.0101558935361217,0.00125352112676058,0.0253781512605042,0.0542061281337047
"1989-11-30",0.0080874524714829,0.00512676056338024,0.021344537815126,0.024679668523677
"1989-12-01",0.00378326996197709,0.0105915492957747,0.021344537815126,0.00330919220055703
"1989-12-02",0.00378326996197709,0.00325352112676058,0.0193277310924369,0.00228412256267418
"1989-12-03",0.00293726235741443,0.00125352112676058,0.0173109243697478,0.00305292479108643
"1989-12-04",0.00226045627376426,0.00107183098591546,0.0152941176470589,0.00125905292479112
"1989-12-05",0.00276806083650194,0.000890140845070331,0.0112605042016807,0.000501392757660257
"1989-12-06",0.00344486692015211,0.000769014084507136,0.00924369747899156,0.00026323122562677
"1989-12-07",0.00276806083650194,0.000769014084507136,0.00924369747899156,0.000689415041782659
"1989-12-08",0.00166349809885924,0.000769014084507136,0.00924369747899156,0.00138718662952653
"1989-12-09",0.00137832699619778,0.000769014084507136,0.00924369747899156,0.00279665738161561
"1989-12-10",0.000950570342205248,0.000769014084507136,0.0132773109243698,0.00459052924791092
"1989-12-11",0.00123574144486693,0.000769014084507136,0.00924369747899156,0.00586629526462401
"1989-12-12",0.00194866920152093,0.00125352112676058,0.00924369747899156,0.00892479108635102
"1989-12-13",0.00226045627376426,0.00125352112676058,0.00924369747899156,0.00228412256267418
"1989-12-14",0.00242965779467674,0.280845070422535,0.0132773109243698,0.0234679665738162
"1989-12-15",0.00310646387832691,0.0429014084507042,0.0857142857142856,0.431754874651811
"1989-12-16",0.176711026615969,0.0133802816901409,0.0621848739495798,0.0627855153203343
"1989-12-17",0.13254752851711,0.00828169014084512,0.0359663865546218,0.0356545961002785
"1989-12-18",0.0718631178707225,0.0283943661971831,0.0523529411764705,0.0151699164345405
"1989-12-19",0.0704562737642584,0.0309859154929577,0.0490756302521009,0.0121838440111421
"1989-12-20",0.0620152091254753,0.0536901408450705,0.0556302521008403,0.0186211699164345
"1989-12-21",0.053574144486692,0.0415774647887324,0.0457983193277312,0.0210445682451252
"1989-12-22",0.0521673003802281,0.0133802816901409,0.0425210084033614,0.0114373259052925
"1989-12-23",0.0444866920152092,0.00512676056338024,0.0273949579831934,0.00790529247910854
"1989-12-24",0.0382129277566541,0.00325352112676058,0.0173109243697478,0.00459052924791092
"1989-12-25",0.0352471482889734,0.00119295774647887,0.0132773109243698,0.00356545961002785
"1989-12-26",0.0322813688212928,0.000647887323943719,0.00924369747899156,0.00279665738161561
"1989-12-27",0.0293155893536121,0.0016647887323944,0.00924369747899156,0.00189972144846795
"1989-12-28",0.0243954372623574,0.00135633802816892,0.00924369747899156,0.00535654596100277
"1989-12-29",0.0224296577946768,0.00113239436619716,0.0173109243697478,0.00739554317548752
"1989-12-30",0.0214467680608366,0.00783098591549303,0.0425210084033614,0.00994428969359329
"1989-12-31",0.0214467680608366,0.0577464788732394,0.12563025210084,0.0136768802228413
"1990-01-01",0.0495057034220532,0.181830985915493,0.147478991596639,0.161838440111421
"1990-01-02",0.041977186311787,0.225070422535211,0.12563025210084,0.356545961002785
"1990-01-03",0.0312927756653993,0.113633802816901,0.0951260504201681,0.0698050139275765
"1990-01-04",0.0184980988593155,0.0415774647887324,0.090420168067227,0.0356545961002785
"1990-01-05",0.0153612167300381,0.0206197183098591,0.0810084033613445,0.0198328690807799
"1990-01-06",0.014106463878327,0.0105915492957747,0.0715966386554623,0.0129303621169916
"1990-01-07",0.012851711026616,0.00692957746478884,0.0715966386554623,0.00688579387186627
"1990-01-08",0.0362357414448669,0.0995774647887324,0.430252100840336,0.0627855153203343
"1990-01-09",0.142015209125475,0.303661971830986,0.4,0.330362116991644
"1990-01-10",0.0959125475285172,0.0955774647887324,0.152941176470588,0.131476323119777
"1990-01-11",0.104467680608365,0.087943661971831,0.136554621848739,0.0909470752089137
"1990-01-12",0.143365019011407,0.0765070422535212,0.109243697478992,0.0744846796657381
"1990-01-13",0.171007604562738,0.103577464788732,0.0951260504201681,0.0573259052924791
"1990-01-14",0.138859315589354,0.355492957746479,0.090420168067227,0.134206128133705
"1990-01-15",0.120988593155894,0.207577464788732,0.10453781512605,0.0838440111420613
"1990-01-16",0.112243346007605,0.101577464788732,0.090420168067227,0.0542061281337047
"1990-01-17",0.0620152091254753,0.105577464788732,0.0810084033613445,0.0387186629526461
"1990-01-18",0.0549809885931558,0.0830422535211268,0.0621848739495798,0.0402506963788301
"1990-01-19",0.0457414448669202,0.0563943661971831,0.0589075630252101,0.0356545961002785
"1990-01-20",0.0362357414448669,0.0509859154929577,0.0556302521008403,0.031058495821727
"1990-01-21",0.0372243346007604,0.0701408450704226,0.0556302521008403,0.076824512534819
"1990-01-22",0.0482509505703421,0.0623943661971831,0.0556302521008403,0.0464066852367688
"1990-01-23",0.0592015209125476,0.0509859154929577,0.0556302521008403,0.0387186629526461
"1990-01-24",0.0469961977186313,0.0349577464788733,0.0523529411764705,0.024679668523677
"1990-01-25",0.0352471482889734,0.0258028169014084,0.0490756302521009,0.024679668523677
"1990-01-26",0.026361216730038,0.0143098591549295,0.0457983193277312,0.0186211699164345
"1990-01-27",0.0293155893536121,0.00828169014084512,0.0359663865546218,0.0151699164345405
"1990-01-28",0.0214467680608366,0.00512676056338024,0.0294117647058822,0.010690807799443
"1990-01-29",0.0194809885931559,0.00286478873239426,0.0294117647058822,0.00994428969359329
"1990-01-30",0.0166159695817492,0.00197323943661964,0.0294117647058822,0.00841504178272978
"1990-01-31",0.0159885931558936,0.00135633802816892,0.0294117647058822,0.00484679665738152
"1990-02-01",0.014106463878327,0.00113239436619716,0.0233613445378151,0.00356545961002785
"1990-02-02",0.0117072243346008,0.00101126760563375,0.0173109243697478,0.00215598885793877
"1990-02-03",0.00963878326996204,0.000890140845070331,0.0112605042016807,0.00189972144846795
"1990-02-04",0.00860456273764254,0.000890140845070331,0.00848739495798312,0.00151532033426194
"1990-02-05",0.00672623574144482,0.000769014084507136,0.0077310924369749,0.00125905292479112
"1990-02-06",0.00705323193916341,0.000647887323943719,0.0077310924369749,0.000940111420612899
"1990-02-07",0.00639923954372623,0.000585915492957723,0.0077310924369749,0.000814763231197668
"1990-02-08",0.00607224334600764,0.000523943661971726,0.0077310924369749,0.000501392757660257
"1990-02-09",0.00476425855513307,0.000461971830985952,0.0077310924369749,0.000150417827297966
"1990-02-10",0.0041102661596959,0.000399999999999956,0.00848739495798312,0.000376044568245026
"1990-02-11",0.00672623574144482,0.00512676056338024,0.0132773109243698,0.000376044568245026
"1990-02-12",0.00541825095057025,0.0469295774647887,0.0193277310924369,0.126685236768802
"1990-02-13",0.0041102661596959,0.0245070422535212,0.0273949579831934,0.112311977715877
"1990-02-14",0.00757034220532327,0.00873239436619722,0.0294117647058822,0.065125348189415
"1990-02-15",0.00607224334600764,0.0509859154929577,0.0294117647058822,0.0448467966573816
"1990-02-16",0.00476425855513307,0.052338028169014,0.0233613445378151,0.0885793871866296
"1990-02-17",0.0036140684410646,0.0133802816901409,0.0294117647058822,0.0588857938718663
"1990-02-18",0.00476425855513307,0.00738028169014093,0.032689075630252,0.0495264623955431
"1990-02-19",0.00509125475285166,0.0283943661971831,0.0273949579831934,0.0325905292479109
"1990-02-20",0.00672623574144482,0.0180281690140844,0.0253781512605042,0.025891364902507
"1990-02-21",0.00860456273764254,0.0133802816901409,0.032689075630252,0.0198328690807799
"1990-02-22",0.0106730038022813,0.00873239436619722,0.0392436974789916,0.0271030640668524
"1990-02-23",0.0495057034220532,0.00647887323943652,0.0425210084033614,0.0166629526462396
"1990-02-24",0.0495057034220532,0.0685915492957747,0.0457983193277312,0.0698050139275765
"1990-02-25",0.0382129277566541,0.129859154929578,0.0425210084033614,0.065125348189415
"1990-02-26",0.142015209125475,0.123774647887324,0.0392436974789916,0.0933147632311977
"1990-02-27",0.0577946768060837,0.0536901408450705,0.0294117647058822,0.055766016713092
"1990-02-28",0.134125475285171,0.037605633802817,0.0392436974789916,0.031058495821727
"1990-03-01",0.0106730038022813,0.0296901408450705,0.032689075630252,0.0234679665738162
"1990-03-02",0.0080874524714829,0.0180281690140844,0.0294117647058822,0.0159164345403899
"1990-03-03",0.00757034220532327,0.00738028169014093,0.0273949579831934,0.0114373259052925
"1990-03-04",0.0106730038022813,0.0245070422535212,0.0253781512605042,0.00943454038997205
"1990-03-05",0.00860456273764254,0.016169014084507,0.0233613445378151,0.0166629526462396
"1990-03-06",0.0117072243346008,0.0133802816901409,0.021344537815126,0.0166629526462396
"1990-03-07",0.00860456273764254,0.00873239436619722,0.0193277310924369,0.0136768802228413
"1990-03-08",0.00757034220532327,0.00647887323943652,0.0132773109243698,0.0186211699164345
"1990-03-09",0.00963878326996204,0.00467605633802815,0.0132773109243698,0.0144233983286908
"1990-03-10",0.00757034220532327,0.00383661971830995,0.0132773109243698,0.010690807799443
"1990-03-11",0.00963878326996204,0.00344788732394363,0.0152941176470589,0.00943454038997205
"1990-03-12",0.00672623574144482,0.00286478873239426,0.0152941176470589,0.00841504178272978
"1990-03-13",0.00639923954372623,0.00247605633802817,0.0132773109243698,0.00994428969359329
"1990-03-14",0.0106730038022813,0.0296901408450705,0.0173109243697478,0.010690807799443
"1990-03-15",0.0342585551330798,0.0219154929577465,0.0193277310924369,0.0166629526462396
"1990-03-16",0.0372243346007604,0.0180281690140844,0.0132773109243698,0.0136768802228413
"1990-03-17",0.0563878326996197,0.123774647887324,0.00924369747899156,0.0933147632311977
"1990-03-18",0.0746768060836502,0.0935774647887324,0.00924369747899156,0.065125348189415
"1990-03-19",0.0690494296577946,0.0716901408450705,0.0132773109243698,0.0933147632311977
"1990-03-20",0.0521673003802281,0.0563943661971831,0.021344537815126,0.0604456824512534
"1990-03-21",0.0352471482889734,0.0455774647887324,0.0233613445378151,0.0387186629526461
"1990-03-22",0.0293155893536121,0.0732394366197182,0.0253781512605042,0.0862116991643453
"1990-03-23",0.0234125475285172,0.0429014084507042,0.0273949579831934,0.0479665738161561
"1990-03-24",0.0549809885931558,0.0389295774647886,0.0253781512605042,0.117103064066852
"1990-03-25",0.0312927756653993,0.0362816901408451,0.0233613445378151,0.0510863509749304
"1990-03-26",0.014106463878327,0.0323098591549296,0.021344537815126,0.0341225626740946
"1990-03-27",0.00963878326996204,0.0309859154929577,0.021344537815126,0.0283147632311977
"1990-03-28",0.0159885931558936,0.0296901408450705,0.0253781512605042,0.0234679665738162
"1990-03-29",0.0117072243346008,0.0270985915492958,0.021344537815126,0.0174094707520891
"1990-03-30",0.0457414448669202,0.0232112676056337,0.021344537815126,0.0159164345403899
"1990-03-31",0.127813688212928,0.0362816901408451,0.021344537815126,0.0136768802228413
"1990-04-01",0.0117072243346008,0.0402535211267605,0.0253781512605042,0.0283147632311977
"1990-04-02",0.0134790874524715,0.0283943661971831,0.0253781512605042,0.0283147632311977
"1990-04-03",0.0194809885931559,0.0258028169014084,0.0253781512605042,0.024679668523677
"1990-04-04",0.01787072243346,0.0232112676056337,0.0253781512605042,0.0186211699164345
"1990-04-05",0.00963878326996204,0.0258028169014084,0.0233613445378151,0.0144233983286908
"1990-04-06",0.0122243346007604,0.0206197183098591,0.0233613445378151,0.0144233983286908
"1990-04-07",0.00860456273764254,0.0283943661971831,0.0253781512605042,0.0136768802228413
"1990-04-08",0.0194809885931559,0.123774647887324,0.0715966386554623,0.0933147632311977
"1990-04-09",0.0394676806083649,0.0863098591549296,0.0621848739495798,0.0588857938718663
"1990-04-10",0.0117072243346008,0.131915492957746,0.0621848739495798,0.0526462395543175
"1990-04-11",0.0117072243346008,0.0536901408450705,0.0621848739495798,0.0542061281337047
"1990-04-12",0.0080874524714829,0.0685915492957747,0.0589075630252101,0.0588857938718663
"1990-04-13",0.0106730038022813,0.0509859154929577,0.0556302521008403,0.0479665738161561
"1990-04-14",0.0101558935361217,0.0389295774647886,0.0457983193277312,0.0387186629526461
"1990-04-15",0.00963878326996204,0.0323098591549296,0.0359663865546218,0.0341225626740946
"1990-04-16",0.014106463878327,0.0270985915492958,0.0294117647058822,0.0271030640668524
"1990-04-17",0.0106730038022813,0.0219154929577465,0.0294117647058822,0.0210445682451252
"1990-04-18",0.0204638783269961,0.0170985915492958,0.0253781512605042,0.0174094707520891
"1990-04-19",0.0117072243346008,0.0143098591549295,0.0253781512605042,0.0159164345403899
"1990-04-20",0.00860456273764254,0.0124507042253521,0.0253781512605042,0.0144233983286908
"1990-04-21",0.00757034220532327,0.0105915492957747,0.0253781512605042,0.0136768802228413
"1990-04-22",0.0122243346007604,0.00966197183098583,0.021344537815126,0.0129303621169916
"1990-04-23",0.00963878326996204,0.00828169014084512,0.0152941176470589,0.0121838440111421
"1990-04-24",0.0106730038022813,0.0429014084507042,0.021344537815126,0.010690807799443
"1990-04-25",0.0293155893536121,0.0296901408450705,0.021344537815126,0.025891364902507
"1990-04-26",0.0166159695817492,0.0232112676056337,0.021344537815126,0.0198328690807799
"1990-04-27",0.0153612167300381,0.0995774647887324,0.0998319327731092,0.0526462395543175
"1990-04-28",0.0342585551330798,0.14630985915493,0.13109243697479,0.0674651810584959
"1990-04-29",0.0322813688212928,0.0846760563380282,0.090420168067227,0.041782729805014
"1990-04-30",0.0214467680608366,0.0536901408450705,0.0763025210084034,0.0325905292479109
"1990-05-01",0.00963878326996204,0.0429014084507042,0.0589075630252101,0.0234679665738162
"1990-05-02",0.00860456273764254,0.0349577464788733,0.0523529411764705,0.0186211699164345
"1990-05-03",0.00672623574144482,0.0283943661971831,0.0392436974789916,0.0151699164345405
"1990-05-04",0.00963878326996204,0.0232112676056337,0.0273949579831934,0.0136768802228413
"1990-05-05",0.00757034220532327,0.016169014084507,0.0233613445378151,0.0114373259052925
"1990-05-06",0.00860456273764254,0.0124507042253521,0.021344537815126,0.00994428969359329
"1990-05-07",0.00757034220532327,0.0105915492957747,0.021344537815126,0.00994428969359329
"1990-05-08",0.00757034220532327,0.0105915492957747,0.0193277310924369,0.00943454038997205
"1990-05-09",0.00912167300380218,0.00783098591549303,0.0173109243697478,0.00943454038997205
"1990-05-10",0.0080874524714829,0.00828169014084512,0.0173109243697478,0.00943454038997205
"1990-05-11",0.012851711026616,0.00783098591549303,0.0173109243697478,0.0325905292479109
"1990-05-12",0.0106730038022813,0.00783098591549303,0.0173109243697478,0.0210445682451252
"1990-05-13",0.00860456273764254,0.00692957746478884,0.0173109243697478,0.0136768802228413
"1990-05-14",0.00672623574144482,0.00692957746478884,0.0173109243697478,0.00994428969359329
"1990-05-15",0.00963878326996204,0.00647887323943652,0.0173109243697478,0.00943454038997205
"1990-05-16",0.00757034220532327,0.00647887323943652,0.0152941176470589,0.00994428969359329
"1990-05-17",0.0106730038022813,0.00647887323943652,0.0132773109243698,0.00943454038997205
"1990-05-18",0.0080874524714829,0.00602816901408443,0.0173109243697478,0.00841504178272978
"1990-05-19",0.00607224334600764,0.00602816901408443,0.0173109243697478,0.00943454038997205
"1990-05-20",0.00757034220532327,0.00602816901408443,0.0173109243697478,0.00892479108635102
"1990-05-21",0.00860456273764254,0.00512676056338024,0.0173109243697478,0.00739554317548752
"1990-05-22",0.00912167300380218,0.00512676056338024,0.0173109243697478,0.00688579387186627
"1990-05-23",0.00963878326996204,0.00422535211267605,0.0173109243697478,0.00637604456824503
"1990-05-24",0.00860456273764254,0.00422535211267605,0.0173109243697478,0.00637604456824503
"1990-05-25",0.00672623574144482,0.00422535211267605,0.0173109243697478,0.00586629526462401
"1990-05-26",0.00860456273764254,0.00422535211267605,0.0173109243697478,0.00535654596100277
"1990-05-27",0.00757034220532327,0.00422535211267605,0.0173109243697478,0.00484679665738152
"1990-05-28",0.00672623574144482,0.00422535211267605,0.0193277310924369,0.00739554317548752
"1990-05-29",0.0106730038022813,0.0133802816901409,0.0173109243697478,0.00892479108635102
"1990-05-30",0.0253783269961978,0.0143098591549295,0.0173109243697478,0.0121838440111421
"1990-05-31",0.0352471482889734,0.115661971830986,0.0173109243697478,0.055766016713092
"1990-06-01",0.0293155893536121,0.0402535211267605,0.00924369747899156,0.0721448467966574
"1990-06-02",0.0204638783269961,0.0270985915492958,0.00924369747899156,0.0495264623955431
"1990-06-03",0.0159885931558936,0.0245070422535212,0.00924369747899156,0.0295264623955431
"1990-06-04",0.0117072243346008,0.0232112676056337,0.0132773109243698,0.0151699164345405
"1990-06-05",0.00963878326996204,0.0206197183098591,0.0173109243697478,0.0210445682451252
"1990-06-06",0.00757034220532327,0.0180281690140844,0.0193277310924369,0.0234679665738162
"1990-06-07",0.0159885931558936,0.0143098591549295,0.00924369747899156,0.0210445682451252
"1990-06-08",0.014106463878327,0.00966197183098583,0.00924369747899156,0.0166629526462396
"1990-06-09",0.0117072243346008,0.00783098591549303,0.00924369747899156,0.0136768802228413
"1990-06-10",0.00963878326996204,0.00647887323943652,0.00924369747899156,0.010690807799443
"1990-06-11",0.00757034220532327,0.00602816901408443,0.00924369747899156,0.00943454038997205
"1990-06-12",0.00860456273764254,0.00602816901408443,0.00924369747899156,0.00739554317548752
"1990-06-13",0.00672623574144482,0.00512676056338024,0.00924369747899156,0.00688579387186627
"1990-06-14",0.00963878326996204,0.00422535211267605,0.00924369747899156,0.00739554317548752
"1990-06-15",0.00860456273764254,0.00383661971830995,0.00924369747899156,0.00790529247910854
"1990-06-16",0.00672623574144482,0.00344788732394363,0.00924369747899156,0.00739554317548752
"1990-06-17",0.00860456273764254,0.00305915492957753,0.00924369747899156,0.00688579387186627
"1990-06-18",0.00757034220532327,0.00305915492957753,0.00924369747899156,0.00688579387186627
"1990-06-19",0.0080874524714829,0.00267042253521121,0.00924369747899156,0.00637604456824503
"1990-06-20",0.00963878326996204,0.00228169014084512,0.00924369747899156,0.00739554317548752
"1990-06-21",0.00757034220532327,0.00207605633802821,0.00924369747899156,0.145125348189415
"1990-06-22",0.0117072243346008,0.0814084507042254,0.0810084033613445,0.0433147632311979
"1990-06-23",0.0106730038022813,0.0469295774647887,0.0392436974789916,0.025891364902507
"1990-06-24",0.00963878326996204,0.0415774647887324,0.0273949579831934,0.0186211699164345
"1990-06-25",0.00757034220532327,0.0389295774647886,0.0253781512605042,0.0166629526462396
"1990-06-26",0.00860456273764254,0.0336338028169014,0.021344537815126,0.0356545961002785
"1990-06-27",0.00757034220532327,0.0309859154929577,0.021344537815126,0.0166629526462396
"1990-06-28",0.00672623574144482,0.0258028169014084,0.0173109243697478,0.0151699164345405
"1990-06-29",0.0101558935361217,0.0170985915492958,0.0132773109243698,0.0136768802228413
"1990-06-30",0.00705323193916341,0.0105915492957747,0.0112605042016807,0.0129303621169916
"1990-07-01",0.00757034220532327,0.00738028169014093,0.0112605042016807,0.0144233983286908
"1990-07-02",0.00963878326996204,0.004030985915493,0.00924369747899156,0.0129303621169916
"1990-07-03",0.110494296577947,0.00325352112676058,0.00924369747899156,0.0129303621169916
"1990-07-04",0.100190114068441,0.00267042253521121,0.00924369747899156,0.0121838440111421
"1990-07-05",0.0521673003802281,0.016169014084507,0.0253781512605042,0.0198328690807799
"1990-07-06",0.0253783269961978,0.0935774647887324,0.0359663865546218,0.131476323119777
"1990-07-07",0.0184980988593155,0.0389295774647886,0.0490756302521009,0.0542061281337047
"1990-07-08",0.0122243346007604,0.0245070422535212,0.0490756302521009,0.0325905292479109
"1990-07-09",0.00860456273764254,0.0206197183098591,0.032689075630252,0.025891364902507
"1990-07-10",0.00860456273764254,0.0180281690140844,0.0294117647058822,0.0210445682451252
"1990-07-11",0.00860456273764254,0.0152394366197184,0.0233613445378151,0.0174094707520891
"1990-07-12",0.00757034220532327,0.0124507042253521,0.0193277310924369,0.0159164345403899
"1990-07-13",0.00672623574144482,0.0105915492957747,0.0152941176470589,0.0129303621169916
"1990-07-14",0.0106730038022813,0.00873239436619722,0.0132773109243698,0.010690807799443
"1990-07-15",0.00963878326996204,0.00738028169014093,0.00924369747899156,0.00943454038997205
"1990-07-16",0.00912167300380218,0.00602816901408443,0.00924369747899156,0.00994428969359329
"1990-07-17",0.00705323193916341,0.00512676056338024,0.0173109243697478,0.00943454038997205
"1990-07-18",0.00672623574144482,0.00512676056338024,0.0152941176470589,0.0121838440111421
"1990-07-19",0.00757034220532327,0.0170985915492958,0.00924369747899156,0.010690807799443
"1990-07-20",0.0117072243346008,0.0143098591549295,0.00924369747899156,0.00943454038997205
"1990-07-21",0.0106730038022813,0.0124507042253521,0.00924369747899156,0.00790529247910854
"1990-07-22",0.0080874524714829,0.0105915492957747,0.00924369747899156,0.00688579387186627
"1990-07-23",0.00757034220532327,0.0105915492957747,0.00924369747899156,0.00739554317548752
"1990-07-24",0.00757034220532327,0.0105915492957747,0.00924369747899156,0.00688579387186627
"1990-07-25",0.0080874524714829,0.0105915492957747,0.00924369747899156,0.00637604456824503
"1990-07-26",0.00757034220532327,0.0105915492957747,0.00924369747899156,0.00637604456824503
"1990-07-27",0.00757034220532327,0.0152394366197184,0.00924369747899156,0.00586629526462401
"1990-07-28",0.00672623574144482,0.0143098591549295,0.00924369747899156,0.00586629526462401
"1990-07-29",0.00705323193916341,0.0124507042253521,0.00924369747899156,0.00484679665738152
"1990-07-30",0.00757034220532327,0.0124507042253521,0.00924369747899156,0.00586629526462401
"1990-07-31",0.00860456273764254,0.0105915492957747,0.00924369747899156,0.00790529247910854
"1990-08-01",0.012851711026616,0.00873239436619722,0.00924369747899156,0.00943454038997205
"1990-08-02",0.0106730038022813,0.00828169014084512,0.00924369747899156,0.00892479108635102
"1990-08-03",0.00860456273764254,0.00783098591549303,0.00924369747899156,0.00790529247910854
"1990-08-04",0.00912167300380218,0.00647887323943652,0.00924369747899156,0.00739554317548752
"1990-08-05",0.00672623574144482,0.00647887323943652,0.0077310924369749,0.00739554317548752
"1990-08-06",0.00757034220532327,0.00602816901408443,0.0077310924369749,0.00688579387186627
"1990-08-07",0.00672623574144482,0.00602816901408443,0.0077310924369749,0.00637604456824503
"1990-08-08",0.00639923954372623,0.00557746478873233,0.0077310924369749,0.00637604456824503
"1990-08-09",0.00757034220532327,0.00512676056338024,0.0077310924369749,0.00637604456824503
"1990-08-10",0.00705323193916341,0.0143098591549295,0.0077310924369749,0.00586629526462401
"1990-08-11",0.00860456273764254,0.0105915492957747,0.0077310924369749,0.00586629526462401
"1990-08-12",0.0080874524714829,0.00783098591549303,0.0077310924369749,0.00688579387186627
"1990-08-13",0.00672623574144482,0.00738028169014093,0.0077310924369749,0.00637604456824503
"1990-08-14",0.00757034220532327,0.00647887323943652,0.0077310924369749,0.00586629526462401
"1990-08-15",0.00963878326996204,0.00647887323943652,0.00924369747899156,0.00535654596100277
"1990-08-16",0.00757034220532327,0.00647887323943652,0.00848739495798312,0.00637604456824503
"1990-08-17",0.00860456273764254,0.0362816901408451,0.0077310924369749,0.00943454038997205
"1990-08-18",0.0106730038022813,0.0152394366197184,0.0077310924369749,0.00841504178272978
"1990-08-19",0.0117072243346008,0.00738028169014093,0.0077310924369749,0.00790529247910854
"1990-08-20",0.00963878326996204,0.00422535211267605,0.0077310924369749,0.00739554317548752
"1990-08-21",0.0106730038022813,0.00422535211267605,0.0077310924369749,0.00688579387186627
"1990-08-22",0.00963878326996204,0.00422535211267605,0.0077310924369749,0.00637604456824503
"1990-08-23",0.00757034220532327,0.00383661971830995,0.00924369747899156,0.00637604456824503
"1990-08-24",0.00860456273764254,0.00422535211267605,0.0077310924369749,0.00637604456824503
"1990-08-25",0.00672623574144482,0.00383661971830995,0.0077310924369749,0.00688579387186627
"1990-08-26",0.0106730038022813,0.00305915492957753,0.0112605042016807,0.00790529247910854
"1990-08-27",0.012851711026616,0.0389295774647886,0.0668907563025209,0.0371866295264625
"1990-08-28",0.0106730038022813,0.0283943661971831,0.0556302521008403,0.0166629526462396
