"","E70500000","E70300000","E70200000","E70100000","E86100000","E86160000"
"1988-04-21",0.0147272709090909,0.00852991452991447,0.00547517730496461,0.00759849906191379,0.00377142857142854,0.00183035714285706
"1988-04-22",0.0163636363636364,0.0114529914529915,0.0050709219858156,0.00759849906191379,0.00350439560439564,0.0017232142857142
"1988-04-23",0.0249818181818182,0.038974358974359,0.00567730496453911,0.00714821763602247,0.00664835164835176,0.00252678571428566
"1988-04-24",0.0163636363636364,0.0240170940170941,0.00587943262411339,0.00714821763602247,0.0222637362637363,0.00202678571428572
"1988-04-25",0.329090909090909,0.329059829059829,0.169503546099291,0.172232645403377,0.0757142857142856,0.0919642857142857
"1988-04-26",0.227636363636364,0.260683760683761,0.0921985815602837,0.0557223264540339,0.0486263736263737,0.0827678571428572
"1988-04-27",0.182545454545455,0.171794871794872,0.046241134751773,0.0422138836772983,0.0344725274725275,0.0509821428571429
"1988-04-28",0.110745454545454,0.0396581196581196,0.0370567375886526,0.0313320825515948,0.0239450549450551,0.0307142857142857
"1988-04-29",0.0543272727272728,0.0314529914529915,0.0285460992907802,0.0240150093808631,0.0186703296703297,0.0226785714285713
"1988-04-30",0.0273090909090909,0.0250427350427351,0.0226950354609929,0.0196998123827392,0.0176593406593406,0.0171428571428571
"1988-05-01",0.0432181818181818,0.0537606837606837,0.0190070921985817,0.0164915572232645,0.0171538461538461,0.0134821428571428
"1988-05-02",0.238545454545455,0.1,0.0208510638297872,0.028517823639775,0.0157802197802197,0.0131250000000001
"1988-05-03",0.362181818181818,0.184615384615385,0.0496453900709219,0.193245778611632,0.0206923076923078,0.0123214285714286
"1988-05-04",0.366909090909091,0.277777777777778,0.246382978723404,0.25703564727955,0.0344725274725275,0.0271428571428571
"1988-05-05",0.133545454545455,0.0807692307692307,0.0948581560283688,0.0962476547842401,0.0273076923076923,0.0222321428571428
"1988-05-06",0.0846545454545455,0.0521367521367522,0.0560283687943262,0.0583489681050657,0.0256263736263735,0.0171428571428571
"1988-05-07",0.0717454545454546,0.043076923076923,0.0423758865248227,0.0470919324577861,0.0337362637362637,0.0149999999999999
"1988-05-08",0.0479272727272728,0.0562393162393162,0.0456737588652483,0.0390243902439025,0.0311648351648353,0.0190178571428572
"1988-05-09",0.0296363636363637,0.0333333333333334,0.0456737588652483,0.0335834896810507,0.0267472527472528,0.0162500000000001
"1988-05-10",0.0249818181818182,0.0240170940170941,0.0343971631205673,0.026829268292683,0.0211978021978021,0.0134821428571428
"1988-05-11",0.0191636363636363,0.0205128205128204,0.0290780141843971,0.023076923076923,0.0176593406593406,0.01125
"1988-05-12",0.0147272709090909,0.0185470085470085,0.023758865248227,0.0196998123827392,0.014043956043956,0.01
"1988-05-13",0.0163636363636364,0.0218803418803419,0.0203900709219857,0.0164915572232645,0.01360989010989,0.00910714285714276
"1988-05-14",0.0155454545454545,0.0190598290598292,0.0185460992907802,0.0156848030018761,0.0123076923076924,0.00973214285714286
"1988-05-15",0.0147272709090909,0.0176068376068377,0.0163829787234042,0.0140712945590995,0.0115604395604396,0.00973214285714286
"1988-05-16",0.0147272709090909,0.0158119658119658,0.0142553191489361,0.0127767354596622,0.0108131868131869,0.00875892857142868
"1988-05-17",0.018,0.0140170940170941,0.0130851063829787,0.0127767354596622,0.0100659340659341,0.00792857142857151
"1988-05-18",0.0171818181818182,0.0135897435897436,0.011968085106383,0.0114821763602251,0.00931868131868141,0.00741071428571427
"1988-05-19",0.0163636363636364,0.0123076923076924,0.0112234042553192,0.010187617260788,0.00857142857142867,0.00690178571428568
"1988-05-20",0.0139090909090909,0.0110256410256411,0.0101063829787233,0.00889305816135089,0.00894505494505493,0.00638392857142867
"1988-05-21",0.013090909090909,0.0158119658119658,0.0101063829787233,0.00889305816135089,0.00857142857142867,0.00587500000000007
"1988-05-22",0.013090909090909,0.0209401709401709,0.0092021276595744,0.00759849906191379,0.00857142857142867,0.00587500000000007
"1988-05-23",0.0662363636363636,0.0376923076923077,0.0108510638297872,0.00889305816135089,0.00857142857142867,0.00566071428571435
"1988-05-24",0.0559272727272728,0.0266666666666666,0.011595744680851,0.00889305816135089,0.00802197802197813,0.00543749999999998
"1988-05-25",0.0326545454545455,0.0205128205128204,0.011968085106383,0.00825515947467159,0.00747252747252758,0.00543749999999998
"1988-05-26",0.0273090909090909,0.0176068376068377,0.00950354609929072,0.00759849906191379,0.00692307692307703,0.00499999999999989
"1988-05-27",0.0226545454545455,0.0153846153846153,0.00829787234042545,0.00759849906191379,0.00637362637362626,0.00456250000000002
"1988-05-28",0.018,0.0131623931623932,0.00769503546099282,0.00714821763602247,0.00637362637362626,0.00412499999999993
"1988-05-29",0.0147272709090909,0.0105982905982906,0.00709219858156018,0.00714821763602247,0.00582417582417571,0.00412499999999993
"1988-05-30",0.0155454545454545,0.0162393162393162,0.00709219858156018,0.00669793621013137,0.00582417582417571,0.00391071428571421
"1988-05-31",0.0147272709090909,0.0145299145299145,0.00709219858156018,0.00669793621013137,0.00564560439560435,0.00368750000000007
"1988-06-01",0.0139090909090909,0.0127350427350428,0.0073936170212765,0.00669793621013137,0.00546703296703299,0.00368750000000007
"1988-06-02",0.013090909090909,0.0123076923076924,0.00709219858156018,0.00624765478424005,0.00510989010989005,0.00368750000000007
"1988-06-03",0.013090909090909,0.0105982905982906,0.0066879432624114,0.00579737335834896,0.00510989010989005,0.00351785714285713
"1988-06-04",0.0296363636363637,0.00888888888888895,0.00709219858156018,0.00579737335834896,0.00475274725274732,0.0043482142857143
"1988-06-05",0.0238181818181817,0.0171794871794873,0.0092021276595744,0.00624765478424005,0.00664835164835176,0.00792857142857151
"1988-06-06",0.018,0.0162393162393162,0.0127127659574469,0.00759849906191379,0.0100659340659341,0.00937499999999991
"1988-06-07",0.0155454545454545,0.0190598290598292,0.0134574468085107,0.010844277673546,0.01360989010989,0.00741071428571427
"1988-06-08",0.0371818181818182,0.0205128205128204,0.0163829787234042,0.0303939962476547,0.0256263736263735,0.0131250000000001
"1988-06-09",0.107,0.0320512820512819,0.0634397163120568,0.0651031894934333,0.213516483516484,0.478571428571429
"1988-06-10",0.0417090909090909,0.0402564102564102,0.102836879432624,0.0484052532833021,0.0648351648351648,0.165178571428571
"1988-06-11",0.0249818181818182,0.0295726495726496,0.0473758865248226,0.0378986866791744,0.0337362637362637,0.0835714285714286
"1988-06-12",0.018,0.0255555555555556,0.0333333333333334,0.0303939962476547,0.0292362637362638,0.0476785714285715
"1988-06-13",0.0846545454545455,0.0622222222222222,0.0306737588652481,0.026829268292683,0.0279505494505494,0.0641071428571429
"1988-06-14",0.0644,0.045897435897436,0.0479432624113476,0.023076923076923,0.0273076923076923,0.0679464285714286
"1988-06-15",0.0432181818181818,0.0301709401709402,0.0349290780141844,0.0196998123827392,0.025065934065934,0.0396428571428571
"1988-06-16",0.0341636363636364,0.0245299145299145,0.00769503546099282,0.017298311444653,0.0222637362637363,0.0327678571428571
"1988-06-17",0.0249818181818182,0.0209401709401709,0.0112234042553192,0.0156848030018761,0.0206923076923078,0.025625
"1988-06-18",0.018,0.0185470085470085,0.0176595744680852,0.0140712945590995,0.0206923076923078,0.0217857142857143
"1988-06-19",0.0147272709090909,0.0234188034188034,0.0180851063829788,0.0164915572232645,0.0191758241758242,0.0208035714285715
"1988-06-20",0.0139090909090909,0.0699145299145298,0.0064858156028369,0.0570356472795497,0.0176593406593406,0.0208035714285715
"1988-06-21",0.013090909090909,0.045897435897436,0.0370567375886526,0.0324577861163227,0.0162142857142857,0.0190178571428572
"1988-06-22",0.0122727272727272,0.0320512820512819,0.00628368794326239,0.0204502814258911,0.0144780219780221,0.0166964285714286
"1988-06-23",0.0203272727272727,0.0301709401709402,0.0194680851063829,0.0140712945590995,0.0171538461538461,0.0307142857142857
"1988-06-24",0.125909090909091,0.0788034188034188,0.107375886524823,0.072232645403377,0.105054945054945,0.158928571428572
"1988-06-25",0.0644,0.038974358974359,0.05822695035461,0.050844277673546,0.0381538461538462,0.0672321428571427
"1988-06-26",0.0432181818181818,0.0326495726495726,0.0349290780141844,0.0378986866791744,0.0273076923076923,0.0401785714285714
"1988-06-27",0.0371818181818182,0.0271794871794873,0.0290780141843971,0.0275797373358349,0.025065934065934,0.0317857142857143
"1988-06-28",0.0607272727272727,0.0266666666666666,0.0208510638297872,0.0213883677298312,0.0239450549450551,0.0286607142857143
"1988-06-29",0.0402,0.0266666666666666,0.0130851063829787,0.0181050656660413,0.0245054945054946,0.0282142857142857
"1988-06-30",0.0311454545454546,0.0223931623931624,0.0064858156028369,0.0156848030018761,0.0191758241758242,0.0226785714285713
"1988-07-01",0.0249818181818182,0.0194871794871796,0.0208510638297872,0.0140712945590995,0.0171538461538461,0.0190178571428572
"1988-07-02",0.0226545454545455,0.0167521367521368,0.0185460992907802,0.0127767354596622,0.0157802197802197,0.0166964285714286
"1988-07-03",0.021490909090909,0.0158119658119658,0.0146808510638299,0.0127767354596622,0.014043956043956,0.0146428571428572
"1988-07-04",0.0203272727272727,0.0145299145299145,0.0134574468085107,0.0127767354596622,0.0123076923076924,0.0131250000000001
"1988-07-05",0.018,0.0127350427350428,0.011595744680851,0.0114821763602251,0.0115604395604396,0.0116071428571429
"1988-07-06",0.0296363636363637,0.0271794871794873,0.0112234042553192,0.0114821763602251,0.014043956043956,0.0123214285714286
"1988-07-07",0.0883636363636364,0.0678632478632479,0.0264184397163121,0.010844277673546,0.0166483516483515,0.0199107142857142
"1988-07-08",0.0902181818181818,0.0326495726495726,0.0649290780141845,0.010187617260788,0.0153461538461539,0.0199107142857142
"1988-07-09",0.0625636363636364,0.0234188034188034,0.0375886524822695,0.010187617260788,0.014043956043956,0.0153571428571428
"1988-07-10",0.0463272727272728,0.0209401709401709,0.0285460992907802,0.00954971857410891,0.0131758241758242,0.0138392857142857
"1988-07-11",0.0356727272727273,0.0185470085470085,0.0232269503546099,0.00889305816135089,0.0123076923076924,0.0123214285714286
"1988-07-12",0.0296363636363637,0.0167521367521368,0.0194680851063829,0.00889305816135089,0.0115604395604396,0.0109821428571428
"1988-07-13",0.0249818181818182,0.0149572649572649,0.0172340425531914,0.00825515947467159,0.0108131868131869,0.010357142857143
"1988-07-14",0.0226545454545455,0.0131623931623932,0.0172340425531914,0.00825515947467159,0.0100659340659341,0.00973214285714286
"1988-07-15",0.021490909090909,0.0123076923076924,0.0151063829787235,0.00759849906191379,0.00969230769230767,0.00910714285714276
"1988-07-16",0.0191636363636363,0.0123076923076924,0.0134574468085107,0.00759849906191379,0.00931868131868141,0.0084375000000001
"1988-07-17",0.0171818181818182,0.0118803418803419,0.0123404255319148,0.00759849906191379,0.00857142857142867,0.00792857142857151
"1988-07-18",0.0163636363636364,0.0110256410256411,0.011595744680851,0.00714821763602247,0.00857142857142867,0.00792857142857151
"1988-07-19",0.0147272709090909,0.0105982905982906,0.0104787234042554,0.00714821763602247,0.00857142857142867,0.00741071428571427
"1988-07-20",0.0139090909090909,0.0097435897435898,0.0101063829787233,0.00714821763602247,0.0082967032967034,0.00690178571428568
"1988-07-21",0.013090909090909,0.00888888888888895,0.00950354609929072,0.00714821763602247,0.00894505494505493,0.00638392857142867
"1988-07-22",0.013090909090909,0.00888888888888895,0.00890070921985808,0.00669793621013137,0.00931868131868141,0.00664285714285717
"1988-07-23",0.0163636363636364,0.00852991452991447,0.00950354609929072,0.00669793621013137,0.00857142857142867,0.0109821428571428
"1988-07-24",0.0147272709090909,0.00817094017094022,0.00950354609929072,0.00669793621013137,0.0082967032967034,0.00973214285714286
"1988-07-25",0.0139090909090909,0.00888888888888895,0.00890070921985808,0.00669793621013137,0.00802197802197813,0.00792857142857151
"1988-07-26",0.013090909090909,0.00888888888888895,0.00799645390070913,0.00624765478424005,0.00747252747252758,0.00664285714285717
"1988-07-27",0.013090909090909,0.00817094017094022,0.00709219858156018,0.00624765478424005,0.00664835164835176,0.00587500000000007
"1988-07-28",0.013090909090909,0.00781196581196575,0.00709219858156018,0.00579737335834896,0.00637362637362626,0.00566071428571435
"1988-07-29",0.0122727272727272,0.0074529914529915,0.00709219858156018,0.00579737335834896,0.00609890109890099,0.00543749999999998
"1988-07-30",0.0114545454545454,0.0074529914529915,0.0066879432624114,0.00579737335834896,0.00582417582417571,0.00522321428571426
"1988-07-31",0.0114545454545454,0.00673504273504277,0.0066879432624114,0.00579737335834896,0.00564560439560435,0.00499999999999989
"1988-08-01",0.0114545454545454,0.00601709401709405,0.00829787234042545,0.00534709193245786,0.00546703296703299,0.00456250000000002
"1988-08-02",0.0106363636363636,0.00601709401709405,0.0066879432624114,0.00534709193245786,0.00546703296703299,0.00456250000000002
"1988-08-03",0.0106363636363636,0.00601709401709405,0.00587943262411339,0.00534709193245786,0.00528846153846163,0.0043482142857143
"1988-08-04",0.0106363636363636,0.00601709401709405,0.00587943262411339,0.00534709193245786,0.00510989010989005,0.00412499999999993
"1988-08-05",0.00981818181818173,0.00529914529914532,0.00587943262411339,0.00534709193245786,0.00510989010989005,0.00412499999999993
"1988-08-06",0.00981818181818173,0.00529914529914532,0.00567730496453911,0.00489681050656654,0.00510989010989005,0.0043482142857143
"1988-08-07",0.00981818181818173,0.00471794871794873,0.00587943262411339,0.00489681050656654,0.00475274725274732,0.00412499999999993
"1988-08-08",0.00981818181818173,0.00471794871794873,0.00587943262411339,0.00489681050656654,0.00475274725274732,0.00368750000000007
"1988-08-09",0.00924909090909098,0.00471794871794873,0.00547517730496461,0.00489681050656654,0.00510989010989005,0.00499999999999989
"1988-08-10",0.00924909090909098,0.00471794871794873,0.00547517730496461,0.00444652908067544,0.00510989010989005,0.01125
"1988-08-11",0.00868000000000002,0.00529914529914532,0.0052730496453901,0.00444652908067544,0.00546703296703299,0.0084375000000001
"1988-08-12",0.00868000000000002,0.00529914529914532,0.0050709219858156,0.00399624765478435,0.00510989010989005,0.00716071428571419
"1988-08-13",0.00754181818181809,0.00471794871794873,0.0050709219858156,0.00399624765478435,0.00510989010989005,0.00587500000000007
"1988-08-14",0.00754181818181809,0.00471794871794873,0.0050709219858156,0.00399624765478435,0.00475274725274732,0.00499999999999989
"1988-08-15",0.00754181818181809,0.00412820512820522,0.0050709219858156,0.00399624765478435,0.00439560439560438,0.00456250000000002
"1988-08-16",0.00697272727272735,0.00500854700854703,0.0050709219858156,0.00399624765478435,0.00475274725274732,0.0119642857142856
"1988-08-17",0.00697272727272735,0.00471794871794873,0.0052730496453901,0.00354596622889303,0.00664835164835176,0.0162500000000001
"1988-08-18",0.00640363636363639,0.00471794871794873,0.0052730496453901,0.00354596622889303,0.00747252747252758,0.00973214285714286
"1988-08-19",0.00640363636363639,0.00471794871794873,0.0050709219858156,0.00354596622889303,0.00692307692307703,0.00741071428571427
"1988-08-20",0.00640363636363639,0.00529914529914532,0.0050709219858156,0.00354596622889303,0.00637362637362626,0.00587500000000007
"1988-08-21",0.00640363636363639,0.00471794871794873,0.0050709219858156,0.00354596622889303,0.00546703296703299,0.00543749999999998
"1988-08-22",0.00583454545454543,0.00471794871794873,0.00460283687943264,0.00309568480300193,0.00475274725274732,0.00499999999999989
"1988-08-23",0.00583454545454543,0.00471794871794873,0.00429078014184392,0.00309568480300193,0.00403846153846144,0.00456250000000002
"1988-08-24",0.00583454545454543,0.00412820512820522,0.00429078014184392,0.00309568480300193,0.00403846153846144,0.00412499999999993
"1988-08-25",0.00583454545454543,0.00412820512820522,0.00413475177304967,0.00309568480300193,0.00377142857142854,0.00351785714285713
"1988-08-26",0.00526545454545446,0.00383760683760692,0.00397872340425542,0.00309568480300193,0.00350439560439564,0.0031874999999999
"1988-08-27",0.00526545454545446,0.00383760683760692,0.00382269503546095,0.00309568480300193,0.00350439560439564,0.00368750000000007
"1988-08-28",0.00526545454545446,0.00383760683760692,0.00382269503546095,0.00285178236397754,0.00337087912087908,0.00391071428571421
"1988-08-29",0.00526545454545446,0.00383760683760692,0.00382269503546095,0.00285178236397754,0.00350439560439564,0.00412499999999993
"1988-08-30",0.00469636363636372,0.00383760683760692,0.00351063829787224,0.00285178236397754,0.00377142857142854,0.00391071428571421
"1988-08-31",0.00469636363636372,0.00383760683760692,0.00351063829787224,0.00285178236397754,0.00377142857142854,0.00368750000000007
"1988-09-01",0.00469636363636372,0.00383760683760692,0.00351063829787224,0.00285178236397754,0.00377142857142854,0.00335714285714284
"1988-09-02",0.00469636363636372,0.00354700854700862,0.00351063829787224,0.00285178236397754,0.00377142857142854,0.00351785714285713
"1988-09-03",0.00469636363636372,0.00295726495726489,0.00351063829787224,0.0025891181988742,0.00350439560439564,0.00368750000000007
"1988-09-04",0.00412727272727276,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00323736263736274,0.00351785714285713
"1988-09-05",0.00412727272727276,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00297032967032962,0.00302678571428561
"1988-09-06",0.00412727272727276,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00297032967032962,0.00268749999999995
"1988-09-07",0.0038645454545454,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00297032967032962,0.00252678571428566
"1988-09-08",0.0038645454545454,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00323736263736274,0.00268749999999995
"1988-09-09",0.00360181818181826,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00457417582417574,0.00268749999999995
"1988-09-10",0.00360181818181826,0.00217948717948713,0.00328368758865238,0.0025891181988742,0.00546703296703299,0.00268749999999995
"1988-09-11",0.00360181818181826,0.00217948717948713,0.00475886524822688,0.0025891181988742,0.0344725274725275,0.0194642857142857
"1988-09-12",0.00640363636363639,0.0114529914529915,0.00980496453900703,0.0025891181988742,0.195054945054945,0.645535714285714
"1988-09-13",0.101381818181818,0.0758119658119658,0.199645390070922,0.122889305816135,0.367252747252747,0.616071428571429
"1988-09-14",0.0865090909090909,0.0940170940170941,0.382978723404255,0.170544090056285,0.170879120879121,0.3625
"1988-09-15",0.0717454545454546,0.0444444444444445,0.164539007092199,0.0544090056285178,0.0590659340659341,0.155357142857143
"1988-09-16",0.0447272727272727,0.0171794871794873,0.0397163120567376,0.0345215759849906,0.0374175824175824,0.0810714285714287
"1988-09-17",0.0326545454545455,0.0135897435897436,0.00769503546099282,0.023076923076923,0.0285934065934066,0.0516071428571427
"1988-09-18",0.0249818181818182,0.0114529914529915,0.0194680851063829,0.0181050656660413,0.0245054945054946,0.0390178571428572
"1988-09-19",0.0226545454545455,0.00852991452991447,0.0159574468085106,0.0148780487804878,0.0171538461538461,0.0327678571428571
"1988-09-20",0.0447272727272727,0.0383760683760683,0.0190070921985817,0.0410881801125704,0.0181648351648351,0.0286607142857143
"1988-09-21",0.366909090909091,0.352136752136752,0.137234042553191,0.25703564727955,0.0631868131868132,0.0892857142857142
"1988-09-22",0.298363636363636,0.176068376068376,0.14468085106383,0.0947467166979361,0.0565934065934066,0.11875
"1988-09-23",0.206545454545455,0.0863247863247862,0.154893617021277,0.072232645403377,0.0598901098901099,0.0641071428571429
"1988-09-24",0.158836363636364,0.0521367521367522,0.0686524822695036,0.0544090056285178,0.101098901098901,0.0886607142857143
"1988-09-25",0.223272727272727,0.0402564102564102,0.0510638297872341,0.0422138836772983,0.0542032967032966,0.180357142857143
"1988-09-26",0.0559272727272728,0.0276923076923077,0.0397163120567376,0.0294559099437148,0.049423076923077,0.233928571428571
"1988-09-27",0.0356727272727273,0.0266666666666666,0.0322695035460994,0.023076923076923,0.0396263736263736,0.10625
"1988-09-28",0.0273090909090909,0.0214529914529915,0.026950354609929,0.0181050656660413,0.0311648351648353,0.0641071428571429
"1988-09-29",0.0203272727272727,0.0185470085470085,0.0274822695035462,0.0148780487804878,0.0298791208791209,0.0470535714285714
"1988-09-30",0.018,0.0158119658119658,0.023758865248227,0.0127767354596622,0.0298791208791209,0.0366071428571428
"1988-10-01",0.0171818181818182,0.0135897435897436,0.0190070921985817,0.0114821763602251,0.0305219780219781,0.0297321428571429
"1988-10-02",0.0163636363636364,0.0123076923076924,0.0159574468085106,0.010187617260788,0.0366813186813186,0.0245535714285714
"1988-10-03",0.160799981818182,0.0223931623931624,0.053191489361702,0.136585365853658,0.0848351648351648,0.110714285714286
"1988-10-04",0.0957818181818182,0.0605128205128205,0.175709219858156,0.117823639774859,0.105054945054945,0.1125
"1988-10-05",0.0417090909090909,0.0326495726495726,0.0574822695035462,0.0677298311444652,0.0590659340659341,0.0595535714285713
"1988-10-06",0.0296363636363637,0.0271794871794873,0.0354609929078014,0.050844277673546,0.0330934065934065,0.0383928571428571
"1988-10-07",0.021490909090909,0.022905982905983,0.00799645390070913,0.0367729831144465,0.0311648351648353,0.0291964285714286
"1988-10-08",0.018,0.0194871794871796,0.0217730496453901,0.0258911819887431,0.0285934065934066,0.0236607142857144
"1988-10-09",0.0171818181818182,0.0149572649572649,0.0194680851063829,0.0196998123827392,0.0256263736263735,0.020357142857143
"1988-10-10",0.0171818181818182,0.0127350427350428,0.0172340425531914,0.0435272045028143,0.0211978021978021,0.0190178571428572
"1988-10-11",0.0147272709090909,0.0114529914529915,0.0701418439716313,0.0435272045028143,0.025065934065934,0.0181249999999999
"1988-10-12",0.013090909090909,0.0101709401709402,0.0375886524822695,0.0303939962476547,0.0267472527472528,0.0171428571428571
"1988-10-13",0.0122727272727272,0.0162393162393162,0.0064858156028369,0.0378986866791744,0.0285934065934066,0.0171428571428571
"1988-10-14",0.0106363636363636,0.0145299145299145,0.0092021276595744,0.0313320825515948,0.0239450549450551,0.0149999999999999
"1988-10-15",0.00981818181818173,0.0127350427350428,0.0190070921985817,0.028517823639775,0.0206923076923078,0.0131250000000001
"1988-10-16",0.00981818181818173,0.0097435897435898,0.0142553191489361,0.024953095684803,0.0166483516483515,0.01125
"1988-10-17",0.00981818181818173,0.00817094017094022,0.0123404255319148,0.0204502814258911,0.01360989010989,0.0106250000000001
"1988-10-18",0.0171818181818182,0.0074529914529915,0.0108510638297872,0.0127767354596622,0.0123076923076924,0.00973214285714286
"1988-10-19",0.0163636363636364,0.0131623931623932,0.0108510638297872,0.00889305816135089,0.0157802197802197,0.00910714285714276
"1988-10-20",0.0163636363636364,0.0123076923076924,0.011595744680851,0.00759849906191379,0.0144780219780221,0.0109821428571428
"1988-10-21",0.0163636363636364,0.00888888888888895,0.0104787234042554,0.00669793621013137,0.0127417582417582,0.00910714285714276
"1988-10-22",0.0155454545454545,0.00817094017094022,0.00980496453900703,0.00669793621013137,0.0123076923076924,0.00792857142857151
"1988-10-23",0.018,0.00931623931623937,0.00890070921985808,0.00669793621013137,0.0115604395604396,0.01
"1988-10-24",0.0163636363636364,0.0131623931623932,0.00890070921985808,0.0127767354596622,0.0104395604395604,0.0208035714285715
"1988-10-25",0.0296363636363637,0.0114529914529915,0.00890070921985808,0.010187617260788,0.0108131868131869,0.01125
"1988-10-26",0.0238181818181817,0.0162393162393162,0.00950354609929072,0.00889305816135089,0.00894505494505493,0.010357142857143
"1988-10-27",0.018,0.0131623931623932,0.00950354609929072,0.00825515947467159,0.00857142857142867,0.00792857142857151
"1988-10-28",0.0147272709090909,0.00888888888888895,0.00890070921985808,0.00759849906191379,0.00857142857142867,0.00613392857142858
"1988-10-29",0.013090909090909,0.00781196581196575,0.0073936170212765,0.00759849906191379,0.00802197802197813,0.00499999999999989
"1988-10-30",0.0122727272727272,0.00852991452991447,0.0066879432624114,0.00714821763602247,0.00747252747252758,0.0043482142857143
"1988-10-31",0.0106363636363636,0.0101709401709402,0.0064858156028369,0.00714821763602247,0.00747252747252758,0.0146428571428572
"1988-11-01",0.00981818181818173,0.0074529914529915,0.00709219858156018,0.00669793621013137,0.0115604395604396,0.0372321428571429
"1988-11-02",0.00924909090909098,0.0063760683760683,0.0068900709219859,0.00669793621013137,0.01360989010989,0.0166964285714286
"1988-11-03",0.00868000000000002,0.00529914529914532,0.00769503546099282,0.00624765478424005,0.00931868131868141,0.0116071428571429
"1988-11-04",0.00868000000000002,0.00529914529914532,0.00587943262411339,0.00579737335834896,0.0082967032967034,0.00792857142857151
"1988-11-05",0.00697272727272735,0.00471794871794873,0.00547517730496461,0.00579737335834896,0.00747252747252758,0.00543749999999998
"1988-11-06",0.00412727272727276,0.00471794871794873,0.0050709219858156,0.00534709193245786,0.00719780219780231,0.00391071428571421
"1988-11-07",0.0038645454545454,0.00471794871794873,0.00475886524822688,0.00534709193245786,0.00719780219780231,0.00335714285714284
"1988-11-08",0.0038645454545454,0.00471794871794873,0.00475886524822688,0.00489681050656654,0.00692307692307703,0.00302678571428561
"1988-11-09",0.00360181818181826,0.00471794871794873,0.00444680851063839,0.00489681050656654,0.00637362637362626,0.00268749999999995
"1988-11-10",0.00360181818181826,0.00529914529914532,0.00460283687943264,0.00489681050656654,0.00582417582417571,0.00268749999999995
"1988-11-11",0.00360181818181826,0.00471794871794873,0.00460283687943264,0.00489681050656654,0.00546703296703299,0.00235714285714295
"1988-11-12",0.00924909090909098,0.0063760683760683,0.00547517730496461,0.00825515947467159,0.00493131868131869,0.00335714285714284
"1988-11-13",0.0191636363636363,0.00888888888888895,0.00829787234042545,0.0181050656660413,0.0176593406593406,0.00741071428571427
"1988-11-14",0.013090909090909,0.0101709401709402,0.0104787234042554,0.0148780487804878,0.00931868131868141,0.00613392857142858
"1988-11-15",0.00981818181818173,0.00817094017094022,0.00799645390070913,0.0127767354596622,0.00664835164835176,0.00412499999999993
"1988-11-16",0.00868000000000002,0.00529914529914532,0.00587943262411339,0.010187617260788,0.00528846153846163,0.00302678571428561
"1988-11-17",0.00754181818181809,0.00471794871794873,0.00491489361702135,0.00889305816135089,0.00439560439560438,0.00235714285714295
"1988-11-18",0.00640363636363639,0.00471794871794873,0.00444680851063839,0.00889305816135089,0.00439560439560438,0.00202678571428572
"1988-11-19",0.00526545454545446,0.00412820512820522,0.00444680851063839,0.00759849906191379,0.00403846153846144,0.0019285714285715
"1988-11-20",0.00640363636363639,0.00601709401709405,0.00475886524822688,0.00759849906191379,0.00510989010989005,0.00268749999999995
"1988-11-21",0.00526545454545446,0.00529914529914532,0.00475886524822688,0.00669793621013137,0.00546703296703299,0.00368750000000007
"1988-11-22",0.00469636363636372,0.0074529914529915,0.00567730496453911,0.010844277673546,0.0186703296703297,0.00335714285714284
"1988-11-23",0.00469636363636372,0.00500854700854703,0.0052730496453901,0.00889305816135089,0.01360989010989,0.00219642857142865
"1988-11-24",0.00412727272727276,0.00471794871794873,0.00567730496453911,0.00825515947467159,0.0100659340659341,0.00202678571428572
"1988-11-25",0.00412727272727276,0.00412820512820522,0.00460283687943264,0.00759849906191379,0.0104395604395604,0.00183035714285706
"1988-11-26",0.00412727272727276,0.00673504273504277,0.00429078014184392,0.00669793621013137,0.014043956043956,0.00335714285714284
"1988-11-27",0.0171818181818182,0.0167521367521368,0.0092021276595744,0.0127767354596622,0.0222637362637363,0.0109821428571428
"1988-11-28",0.0147272709090909,0.00852991452991447,0.0108510638297872,0.010187617260788,0.0162142857142857,0.00690178571428568
"1988-11-29",0.0114545454545454,0.00529914529914532,0.00890070921985808,0.00889305816135089,0.00931868131868141,0.00522321428571426
"1988-11-30",0.00981818181818173,0.00412820512820522,0.00628368794326239,0.00759849906191379,0.0100659340659341,0.00499999999999989
"1988-12-01",0.00697272727272735,0.0121265388397551,0.00608156028368789,0.024953095684803,0.0285934065934066,0.0286607142857143
"1988-12-02",0.00640363636363639,0.0106816768328837,0.0172340425531914,0.017298311444653,0.0171538461538461,0.0158035714285714
"1988-12-03",0.00526545454545446,0.00784290418997058,0.0104787234042554,0.0127767354596622,0.0131758241758242,0.00817857142857137
"1988-12-04",0.00469636363636372,0.00634693269163167,0.0073936170212765,0.010187617260788,0.00857142857142867,0.00566071428571435
"1988-12-05",0.00469636363636372,0.00569260289919327,0.00567730496453911,0.00889305816135089,0.00664835164835176,0.00412499999999993
