"","E82320000","E82350000","E82370000","E82549000","E82770000"
"1981-06-19",0.0113461538461539,0.0103526448362721,0.00573665480427055,0.0204217877094972,0.010280612244898
"1981-06-20",0.0113461538461539,0.0103526448362721,0.00573665480427055,0.0191005586592179,0.00997959183673469
"1981-06-21",0.0106043956043955,0.0103526448362721,0.00573665480427055,0.0191005586592179,0.00997959183673469
"1981-06-22",0.00986263736263737,0.0103526448362721,0.00573665480427055,0.0217430139664805,0.00907653061224489
"1981-06-23",0.00986263736263737,0.0103526448362721,0.00573665480427055,0.0164581005586593,0.00907653061224489
"1981-06-24",0.00986263736263737,0.0103526448362721,0.00573665480427055,0.0191005586592179,0.00967857142857143
"1981-06-25",0.00912087912087922,0.0103526448362721,0.00573665480427055,0.0191005586592179,0.00997959183673469
"1981-06-26",0.00912087912087922,0.0103526448362721,0.00573665480427055,0.0177793296089386,0.00997959183673469
"1981-06-27",0.00837912087912085,0.00983627204030224,0.00573665480427055,0.0164581005586593,0.00967857142857143
"1981-06-28",0.00837912087912085,0.00931989924433241,0.00573665480427055,0.0177793296089386,0.00937755102040816
"1981-06-29",0.00837912087912085,0.00931989924433241,0.00469039145907479,0.0191005586592179,0.00827040816326541
"1981-06-30",0.00837912087912085,0.00931989924433241,0.00469039145907479,0.0191005586592179,0.00852295918367352
"1981-07-01",0.00837912087912085,0.00858942065491175,0.00469039145907479,0.0217430139664805,0.00827040816326541
"1981-07-02",0.0576923076923077,0.0258186397984888,0.0203914590747332,0.0321480446927374,0.0111836734693878
"1981-07-03",0.0233626373626374,0.0190176322418136,0.00884341637010677,0.0366759776536312,0.0245102040816327
"1981-07-04",0.0259175824175824,0.0119017632241813,0.00782918149466183,0.0390782122905029,0.0162704081632654
"1981-07-05",0.0678571428571428,0.0287153652392946,0.00782918149466183,0.0438826815642459,0.0332244897959184
"1981-07-06",0.0576923076923077,0.0338790931989925,0.0118861209964414,0.0462849162011174,0.0461173469387754
"1981-07-07",0.071923076923077,0.0437027707808564,0.0149288256227758,0.0366759776536312,0.0366887755102041
"1981-07-08",0.0637912087912087,0.0350125944584383,0.0169572953736654,0.0390782122905029,0.0434005102040815
"1981-07-09",0.0288516483516483,0.0239294710327456,0.013914590747331,0.0343659217877095,0.03975
"1981-07-10",0.0211868131868131,0.0190176322418136,0.00985765124555149,0.0230642458100558,0.0387142857142857
"1981-07-11",0.0190109890109891,0.0156171284634761,0.00782918149466183,0.0151368715083799,0.025841836734694
"1981-07-12",0.0190109890109891,0.0134760705289672,0.0067829181494663,0.0151368715083799,0.0198341836734695
"1981-07-13",0.0179230769230769,0.0134760705289672,0.00625978647686831,0.0151368715083799,0.0170561224489796
"1981-07-14",0.0168351648351648,0.0129722921914357,0.00573665480427055,0.0103072625698324,0.0151147959183673
"1981-07-15",0.0168351648351648,0.0119017632241813,0.00573665480427055,0.0138156424581006,0.0136352040816325
"1981-07-16",0.0168351648351648,0.0113853904282115,0.00573665480427055,0.0124944134078213,0.0125255102040815
"1981-07-17",0.0168351648351648,0.0108690176322419,0.00573665480427055,0.011173184357542,0.011484693877551
"1981-07-18",0.0157472527472526,0.00983627204030224,0.00521352313167256,0.009441340782123,0.00997959183673469
"1981-07-19",0.0146593406593407,0.00983627204030224,0.00469039145907479,0.009441340782123,0.00937755102040816
"1981-07-20",0.0146593406593407,0.0103526448362721,0.00469039145907479,0.0124944134078213,0.00937755102040816
"1981-07-21",0.0146593406593407,0.00931989924433241,0.00469039145907479,0.0164581005586593,0.00907653061224489
"1981-07-22",0.0135714285714286,0.00931989924433241,0.00469039145907479,0.0191005586592179,0.00877551020408163
"1981-07-23",0.0128296703296704,0.00931989924433241,0.00469039145907479,0.0177793296089386,0.00827040816326541
"1981-07-24",0.0179230769230769,0.00931989924433241,0.00573665480427055,0.0288212290502794,0.00827040816326541
"1981-07-25",0.135384615384615,0.076574307304786,0.122775800711744,0.0656983240223463,0.0434005102040815
"1981-07-26",0.0484065879120879,0.0392947103274559,0.022811387900356,0.0402793296089385,0.102301020408163
"1981-07-27",0.0233626373626374,0.0190176322418136,0.0118861209964414,0.0277122905027933,0.057545918367347
"1981-07-28",0.0211868131868131,0.0156171284634761,0.00782918149466183,0.0217430139664805,0.0308622448979592
"1981-07-29",0.0190109890109891,0.0139798488664988,0.0067829181494663,0.0217430139664805,0.0232015306122448
"1981-07-30",0.0168351648351648,0.0124181360201512,0.00573665480427055,0.0217430139664805,0.0202551020408164
"1981-07-31",0.0168351648351648,0.0119017632241813,0.00573665480427055,0.0204217877094972,0.0166632653061225
"1981-08-01",0.0146593406593407,0.0113853904282115,0.00573665480427055,0.0177793296089386,0.0151147959183673
"1981-08-02",0.0146593406593407,0.0103526448362721,0.00521352313167256,0.0164581005586593,0.0147448979591838
"1981-08-03",0.0146593406593407,0.0103526448362721,0.00521352313167256,0.0151368715083799,0.0140051020408163
"1981-08-04",0.0135714285714286,0.0103526448362721,0.00469039145907479,0.0124944134078213,0.0140051020408163
"1981-08-05",0.0128296703296704,0.00983627204030224,0.00469039145907479,0.0124944134078213,0.00997959183673469
"1981-08-06",0.0128296703296704,0.00931989924433241,0.00469039145907479,0.0177793296089386,0.00937755102040816
"1981-08-07",0.0128296703296704,0.00931989924433241,0.00469039145907479,0.0177793296089386,0.00907653061224489
"1981-08-08",0.0113461538461539,0.00895465994962219,0.00469039145907479,0.0177793296089386,0.00877551020408163
"1981-08-09",0.0484065879120879,0.0162468513853904,0.0329537366548043,0.0177793296089386,0.0111836734693878
"1981-08-10",0.0273846153846153,0.0144836272040303,0.00985765124555149,0.0151368715083799,0.0206760204081633
"1981-08-11",0.0211868131868131,0.0108690176322419,0.0067829181494663,0.0103072625698324,0.0140051020408163
"1981-08-12",0.0190109890109891,0.0113853904282115,0.00573665480427055,0.0151368715083799,0.011484693877551
"1981-08-13",0.0558351648351649,0.0239294710327456,0.00884341637010677,0.0124944134078213,0.0190204081632652
"1981-08-14",0.0233626373626374,0.0190176322418136,0.00625978647686831,0.0124944134078213,0.0352040816326531
"1981-08-15",0.0211868131868131,0.0134760705289672,0.00521352313167256,0.0103072625698324,0.0202551020408164
"1981-08-16",0.0190109890109891,0.00983627204030224,0.00469039145907479,0.009441340782123,0.0147448979591838
"1981-08-17",0.0190109890109891,0.0103526448362721,0.00469039145907479,0.00857541899441339,0.012155612244898
"1981-08-18",0.0168351648351648,0.0113853904282115,0.00573665480427055,0.0103072625698324,0.011484693877551
"1981-08-19",0.0168351648351648,0.0103526448362721,0.00364412811387904,0.0124944134078213,0.0108826530612245
"1981-08-20",0.0157472527472526,0.00895465994962219,0.00364412811387904,0.0138156424581006,0.00967857142857143
"1981-08-21",0.0146593406593407,0.00895465994962219,0.00364412811387904,0.011173184357542,0.00801785714285708
"1981-08-22",0.0146593406593407,0.00931989924433241,0.00364412811387904,0.009441340782123,0.00776530612244897
"1981-08-23",0.0146593406593407,0.00858942065491175,0.00364412811387904,0.00857541899441339,0.00726020408163275
"1981-08-24",0.0135714285714286,0.00858942065491175,0.00364412811387904,0.00857541899441339,0.00675510204081631
"1981-08-25",0.0128296703296704,0.00858942065491175,0.00364412811387904,0.009441340782123,0.00675510204081631
"1981-08-26",0.0128296703296704,0.00858942065491175,0.00469039145907479,0.0124944134078213,0.00675510204081631
"1981-08-27",0.0113461538461539,0.00858942065491175,0.00469039145907479,0.0151368715083799,0.00726020408163275
"1981-08-28",0.0259175824175824,0.0239294710327456,0.02644128113879,0.0191005586592179,0.0166632653061225
"1981-08-29",0.040978021978022,0.0190176322418136,0.00985765124555149,0.0204217877094972,0.0418214285714287
"1981-08-30",0.0361868131868133,0.0173803526448362,0.0108718861209964,0.0204217877094972,0.0407857142857142
"1981-08-31",0.0317857142857143,0.0173803526448362,0.00884341637010677,0.0204217877094972,0.0276173469387755
"1981-09-01",0.0259175824175824,0.0167506297229219,0.0067829181494663,0.0204217877094972,0.0240663265306122
"1981-09-02",0.0211868131868131,0.0156171284634761,0.00782918149466183,0.0191005586592179,0.0232015306122448
"1981-09-03",0.0190109890109891,0.0134760705289672,0.00625978647686831,0.0254944134078212,0.0206760204081633
"1981-09-04",0.0190109890109891,0.0124181360201512,0.00573665480427055,0.0191005586592179,0.0202551020408164
"1981-09-05",0.0168351648351648,0.0108690176322419,0.00521352313167256,0.0124944134078213,0.015484693877551
"1981-09-06",0.0168351648351648,0.00983627204030224,0.00469039145907479,0.0124944134078213,0.0105816326530612
"1981-09-07",0.0146593406593407,0.00931989924433241,0.00416725978647681,0.011173184357542,0.00997959183673469
"1981-09-08",0.0146593406593407,0.00895465994962219,0.00416725978647681,0.009441340782123,0.00937755102040816
"1981-09-09",0.0128296703296704,0.00858942065491175,0.00364412811387904,0.0103072625698324,0.00852295918367352
"1981-09-10",0.0128296703296704,0.00858942065491175,0.00364412811387904,0.009441340782123,0.00675510204081631
"1981-09-11",0.0113461538461539,0.00858942065491175,0.00364412811387904,0.007709497206704,0.00726020408163275
"1981-09-12",0.0113461538461539,0.00822418136020153,0.00364412811387904,0.00684357541899439,0.00700765306122442
"1981-09-13",0.00986263736263737,0.00822418136020153,0.00364412811387904,0.00684357541899439,0.00625000000000009
"1981-09-14",0.00986263736263737,0.00785894206549109,0.00364412811387904,0.007709497206704,0.00625000000000009
"1981-09-15",0.00986263736263737,0.00785894206549109,0.00364412811387904,0.007709497206704,0.00625000000000009
"1981-09-16",0.00986263736263737,0.00712846347607043,0.00312099644128105,0.00684357541899439,0.00583163265306119
"1981-09-17",0.00986263736263737,0.00712846347607043,0.00312099644128105,0.00684357541899439,0.00499489795918362
"1981-09-18",0.00986263736263737,0.00712846347607043,0.00312099644128105,0.00684357541899439,0.00457653061224494
"1981-09-19",0.00986263736263737,0.00712846347607043,0.00312099644128105,0.007709497206704,0.00415816326530605
"1981-09-20",0.00837912087912085,0.00676322418136022,0.00364412811387904,0.00684357541899439,0.00415816326530605
"1981-09-21",0.00986263736263737,0.00785894206549109,0.00469039145907479,0.009441340782123,0.00583163265306119
"1981-09-22",0.0146593406593407,0.0103526448362721,0.00782918149466183,0.0124944134078213,0.00852295918367352
"1981-09-23",0.0135714285714286,0.0124181360201512,0.0067829181494663,0.0151368715083799,0.0105816326530612
"1981-09-24",0.0128296703296704,0.0113853904282115,0.00884341637010677,0.0164581005586593,0.0125255102040815
"1981-09-25",0.0856043956043957,0.0591939546599496,0.0329537366548043,0.0343659217877095,0.0299285714285715
"1981-09-26",0.0805494505494506,0.0471032745591939,0.022811387900356,0.0474860335195531,0.0444872448979592
"1981-09-27",0.0484065879120879,0.0220403022670026,0.0108718861209964,0.0288212290502794,0.0317959183673469
"1981-09-28",0.0222747252747253,0.0144836272040303,0.00730604982206406,0.0151368715083799,0.0198341836734695
"1981-09-29",0.0361868131868133,0.0124181360201512,0.0067829181494663,0.0124944134078213,0.0170561224489796
"1981-09-30",0.0678571428571428,0.0392947103274559,0.022811387900356,0.0103072625698324,0.0215178571428571
"1981-10-01",0.0303186813186813,0.0178841309823679,0.00782918149466183,0.0103072625698324,0.0194132653061225
"1981-10-02",0.0222747252747253,0.0144836272040303,0.00625978647686831,0.0103072625698324,0.014375
"1981-10-03",0.020098901098901,0.0124181360201512,0.00625978647686831,0.00857541899441339,0.0111836734693878
"1981-10-04",0.0637912087912087,0.0307304785894207,0.0288612099644128,0.009441340782123,0.0111836734693878
"1981-10-05",0.0502637362637364,0.0277078085642317,0.013914590747331,0.009441340782123,0.022359693877551
"1981-10-06",0.0288516483516483,0.0167506297229219,0.00782918149466183,0.009441340782123,0.0182346938775511
"1981-10-07",0.0259175824175824,0.0173803526448362,0.0118861209964414,0.0103072625698324,0.0158775510204081
"1981-10-08",0.0244505494505494,0.0156171284634761,0.00782918149466183,0.0124944134078213,0.0166632653061225
"1981-10-09",0.0332527472527473,0.019647355163728,0.00985765124555149,0.0151368715083799,0.0240663265306122
"1981-10-10",0.0303186813186813,0.0173803526448362,0.00782918149466183,0.0138156424581006,0.0245102040816327
"1981-10-11",0.0273846153846153,0.0162468513853904,0.0067829181494663,0.0124944134078213,0.0194132653061225
"1981-10-12",0.0244505494505494,0.0151133501259446,0.0067829181494663,0.0124944134078213,0.017841836734694
"1981-10-13",0.0222747252747253,0.0178841309823679,0.0129003558718861,0.0151368715083799,0.0227806122448979
"1981-10-14",0.0211868131868131,0.0167506297229219,0.0118861209964414,0.0151368715083799,0.0232015306122448
"1981-10-15",0.020098901098901,0.0139798488664988,0.00782918149466183,0.0177793296089386,0.0174489795918367
"1981-10-16",0.0190109890109891,0.0144836272040303,0.00884341637010677,0.0177793296089386,0.0174489795918367
"1981-10-17",0.0179230769230769,0.0129722921914357,0.0067829181494663,0.0151368715083799,0.014375
"1981-10-18",0.0168351648351648,0.0113853904282115,0.00625978647686831,0.0164581005586593,0.0117857142857143
"1981-10-19",0.0273846153846153,0.0119017632241813,0.0067829181494663,0.0151368715083799,0.011484693877551
"1981-10-20",0.106208791208791,0.0700251889168766,0.0793594306049823,0.0151368715083799,0.048859693877551
"1981-10-21",0.0597252747252748,0.0350125944584383,0.0276512455516014,0.0164581005586593,0.113979591836735
"1981-10-22",0.0317857142857143,0.019647355163728,0.0169572953736654,0.0138156424581006,0.0933163265306123
"1981-10-23",0.0222747252747253,0.0167506297229219,0.00985765124555149,0.0177793296089386,0.0371836734693878
"1981-10-24",0.0211868131868131,0.0144836272040303,0.00884341637010677,0.0288212290502794,0.0240663265306122
"1981-10-25",0.020098901098901,0.0134760705289672,0.00730604982206406,0.0450837988826815,0.0174489795918367
"1981-10-26",0.0361868131868133,0.0129722921914357,0.00730604982206406,0.0737430167597766,0.015484693877551
"1981-10-27",0.0957142857142856,0.0906801007556675,0.0793594306049823,0.145251396648045,0.0680255102040817
"1981-10-28",0.0856043956043957,0.139798488664987,0.111708185053381,0.262178770949721,0.139030612244898
"1981-10-29",0.210769230769231,0.197732997481108,0.273836298932384,0.418994413407821,0.202367346938775
"1981-10-30",0.203186813186813,0.163727959697733,0.325601423487544,0.475418994413408,0.281798469387755
"1981-10-31",0.123681318681319,0.116120906801008,0.149003558718861,0.414525139664804,0.326530612244898
"1981-11-01",0.071923076923077,0.0667506297229219,0.0673309608540926,0.122905027932961,0.330663265306122
"1981-11-02",0.0637912087912087,0.0448362720403024,0.0416014234875446,0.0906145251396648,0.311466836734694
"1981-11-03",0.0957142857142856,0.0360201511335012,0.0343950177935943,0.0630167597765363,0.261938775510204
"1981-11-04",0.083076923076923,0.0516372795969773,0.0444839857651245,0.0539106145251396,0.19765306122449
"1981-11-05",0.0558351648351649,0.0338790931989925,0.0288612099644128,0.0564804469273743,0.139030612244898
"1981-11-06",0.0906593406593406,0.0295969773299749,0.0300711743772242,0.0656983240223463,0.0758673469387756
"1981-11-07",0.071923076923077,0.0414357682619648,0.0315124555160142,0.055195530726257,0.0539795918367347
"1981-11-08",0.0558351648351649,0.0317380352644836,0.0276512455516014,0.0539106145251396,0.0461173469387754
"1981-11-09",0.153186813186813,0.0944584382871536,0.126476868327402,0.0438826815642459,0.0636275510204081
"1981-11-10",0.123681318681319,0.0700251889168766,0.0604982206405693,0.0288212290502794,0.110025510204082
"1981-11-11",0.0906593406593406,0.0425692695214106,0.0358362989323844,0.0217430139664805,0.0840663265306123
"1981-11-12",0.0597252747252748,0.0403022670025188,0.0416014234875446,0.0656983240223463,0.0617755102040816
"1981-11-13",0.0465494505494506,0.0381612090680101,0.0329537366548043,0.0462849162011174,0.0680255102040817
"1981-11-14",0.040978021978022,0.0287153652392946,0.0276512455516014,0.0332569832402234,0.0605408163265306
"1981-11-15",0.0347197802197803,0.0268261964735517,0.0240213523131672,0.0254944134078212,0.0623928571428571
"1981-11-16",0.0317857142857143,0.0249370277078085,0.0203914590747332,0.0204217877094972,0.0455739795918366
"1981-11-17",0.0288516483516483,0.0201511335012594,0.0179715302491104,0.0191005586592179,0.0308622448979592
"1981-11-18",0.0259175824175824,0.0185138539042822,0.0169572953736654,0.0124944134078213,0.0245102040816327
"1981-11-19",0.0288516483516483,0.0201511335012594,0.0179715302491104,0.0151368715083799,0.025841836734694
"1981-11-20",0.0244505494505494,0.0190176322418136,0.0159430604982207,0.0151368715083799,0.0366887755102041
"1981-11-21",0.0211868131868131,0.0156171284634761,0.013914590747331,0.0164581005586593,0.0289948979591836
"1981-11-22",0.0190109890109891,0.0156171284634761,0.0129003558718861,0.0177793296089386,0.0210969387755102
"1981-11-23",0.0190109890109891,0.0144836272040303,0.0118861209964414,0.0164581005586593,0.0174489795918367
"1981-11-24",0.0168351648351648,0.0134760705289672,0.0118861209964414,0.0164581005586593,0.0140051020408163
"1981-11-25",0.0168351648351648,0.0134760705289672,0.0118861209964414,0.0151368715083799,0.0125255102040815
"1981-11-26",0.0146593406593407,0.0134760705289672,0.0118861209964414,0.0164581005586593,0.0170561224489796
"1981-11-27",0.0146593406593407,0.0134760705289672,0.0108718861209964,0.0191005586592179,0.0182346938775511
"1981-11-28",0.0146593406593407,0.0129722921914357,0.0118861209964414,0.0243854748603352,0.0140051020408163
"1981-11-29",0.0211868131868131,0.0190176322418136,0.013914590747331,0.0354748603351955,0.0198341836734695
"1981-11-30",0.0597252747252748,0.0317380352644836,0.0216014234875446,0.04268156424581,0.0342142857142858
"1981-12-01",0.073956043956044,0.0381612090680101,0.0159430604982207,0.0204217877094972,0.0539795918367347
"1981-12-02",0.0446923076923076,0.0277078085642317,0.0358362989323844,0.0177793296089386,0.0534107142857143
"1981-12-03",0.0233626373626374,0.0173803526448362,0.0169572953736654,0.0164581005586593,0.03975
"1981-12-04",0.0211868131868131,0.0167506297229219,0.013914590747331,0.0124944134078213,0.0327295918367347
"1981-12-05",0.0190109890109891,0.0156171284634761,0.013914590747331,0.0124944134078213,0.0317959183673469
"1981-12-06",0.147252747252747,0.0607052896725442,0.117224199288256,0.0191005586592179,0.0407857142857142
"1981-12-07",0.0597252747252748,0.0425692695214106,0.0358362989323844,0.0390782122905029,0.0758673469387756
"1981-12-08",0.0347197802197803,0.0239294710327456,0.022811387900356,0.0656983240223463,0.0738622448979591
"1981-12-09",0.0881318681318681,0.0906801007556675,0.0604982206405693,0.0849162011173183,0.0785408163265306
"1981-12-10",0.0539780219780219,0.0403022670025188,0.0300711743772242,0.0643575418994413,0.0925994897959184
"1981-12-11",0.0361868131868133,0.0277078085642317,0.0216014234875446,0.0564804469273743,0.0623928571428571
"1981-12-12",0.0317857142857143,0.0277078085642317,0.0416014234875446,0.0949720670391061,0.0482908163265305
"1981-12-13",0.0288516483516483,0.0249370277078085,0.0252313167259786,0.0500558659217878,0.081984693877551
"1981-12-14",0.0259175824175824,0.019647355163728,0.0179715302491104,0.0414804469273744,0.0617755102040816
"1981-12-15",0.0233626373626374,0.0201511335012594,0.0191814946619218,0.0343659217877095,0.0428571428571429
"1981-12-16",0.0233626373626374,0.0173803526448362,0.0159430604982207,0.0299301675977655,0.0289948979591836
"1981-12-17",0.0211868131868131,0.0151133501259446,0.013914590747331,0.0191005586592179,0.0198341836734695
"1981-12-18",0.0211868131868131,0.0139798488664988,0.0118861209964414,0.0124944134078213,0.0166632653061225
"1981-12-19",0.0190109890109891,0.0134760705289672,0.0118861209964414,0.0124944134078213,0.0140051020408163
"1981-12-20",0.0190109890109891,0.0124181360201512,0.0118861209964414,0.0124944134078213,0.0117857142857143
"1981-12-21",0.0168351648351648,0.0173803526448362,0.0252313167259786,0.0103072625698324,0.0125255102040815
"1981-12-22",0.471428571428572,0.16624685138539,0.391138790035587,0.0103072625698324,0.110025510204082
"1981-12-23",0.172142857142857,0.143576826196474,0.13202846975089,0.0332569832402234,0.181474489795918
"1981-12-24",0.0805494505494506,0.0591939546599496,0.0508896797153024,0.0450837988826815,0.233316326530612
"1981-12-25",0.0502637362637364,0.0414357682619648,0.0329537366548043,0.0332569832402234,0.175000025510204
"1981-12-26",0.0446923076923076,0.0338790931989925,0.0315124555160142,0.0277122905027933,0.119627551020408
"1981-12-27",0.0446923076923076,0.0328715365239294,0.0300711743772242,0.0243854748603352,0.0680255102040817
"1981-12-28",0.040978021978022,0.0328715365239294,0.0300711743772242,0.0474860335195531,0.0654795918367346
"1981-12-29",0.0376538461538463,0.0317380352644836,0.0358362989323844,0.0656983240223463,0.0654795918367346
"1981-12-30",0.0347197802197803,0.0295969773299749,0.0315124555160142,0.0765363128491621,0.0371836734693878
"1981-12-31",0.0303186813186813,0.0239294710327456,0.0252313167259786,0.0630167597765363,0.011484693877551
"1982-01-01",0.0259175824175824,0.0220403022670026,0.0216014234875446,0.051340782122905,0.03975
"1982-01-02",0.0259175824175824,0.0287153652392946,0.0329537366548043,0.0526256983240223,0.048859693877551
"1982-01-03",0.0303186813186813,0.0295969773299749,0.022811387900356,0.0474860335195531,0.0617755102040816
"1982-01-04",0.0428351648351648,0.0425692695214106,0.0329537366548043,0.0254944134078212,0.0648622448979592
"1982-01-05",0.0361868131868133,0.0360201511335012,0.0276512455516014,0.0204217877094972,0.133826530612245
"1982-01-06",0.0303186813186813,0.0258186397984888,0.0216014234875446,0.0164581005586593,0.0785408163265306
"1982-01-07",0.0259175824175824,0.0201511335012594,0.0191814946619218,0.0151368715083799,0.0461173469387754
"1982-01-08",0.0259175824175824,0.0190176322418136,0.0179715302491104,0.0124944134078213,0.0332244897959184
"1982-01-09",0.0259175824175824,0.0201511335012594,0.0179715302491104,0.011173184357542,0.0428571428571429
"1982-01-10",0.0233626373626374,0.0190176322418136,0.0179715302491104,0.0124944134078213,0.0371836734693878
"1982-01-11",0.0233626373626374,0.0190176322418136,0.0216014234875446,0.0177793296089386,0.0381964285714287
"1982-01-12",0.0233626373626374,0.0178841309823679,0.0179715302491104,0.0177793296089386,0.0392321428571429
"1982-01-13",0.0211868131868131,0.0156171284634761,0.0159430604982207,0.0177793296089386,0.0322627551020409
"1982-01-14",0.0190109890109891,0.0144836272040303,0.0149288256227758,0.0177793296089386,0.0253979591836735
"1982-01-15",0.0168351648351648,0.0144836272040303,0.0149288256227758,0.0151368715083799,0.0206760204081633
"1982-01-16",0.0168351648351648,0.0162468513853904,0.0149288256227758,0.0164581005586593,0.045030612244898
"1982-01-17",0.0168351648351648,0.0156171284634761,0.0159430604982207,0.0151368715083799,0.069311224489796
"1982-01-18",0.0146593406593407,0.0139798488664988,0.013914590747331,0.0230642458100558,0.0423392857142857
"1982-01-19",0.0146593406593407,0.0134760705289672,0.013914590747331,0.0217430139664805,0.0332244897959184
"1982-01-20",0.0146593406593407,0.0134760705289672,0.0118861209964414,0.0343659217877095,0.0253979591836735
"1982-01-21",0.0157472527472526,0.0144836272040303,0.0118861209964414,0.0354748603351955,0.0262857142857142
"1982-01-22",0.0168351648351648,0.0167506297229219,0.0203914590747332,0.0299301675977655,0.031329081632653
"1982-01-23",0.0317857142857143,0.0338790931989925,0.0276512455516014,0.0254944134078212,0.0551683673469388
"1982-01-24",0.0179230769230769,0.0156171284634761,0.0149288256227758,0.0277122905027933,0.0418214285714287
"1982-01-25",0.0146593406593407,0.0134760705289672,0.0129003558718861,0.0254944134078212,0.0285280612244898
"1982-01-26",0.0128296703296704,0.0124181360201512,0.0118861209964414,0.0288212290502794,0.0219387755102041
"1982-01-27",0.0128296703296704,0.0113853904282115,0.00985765124555149,0.0288212290502794,0.0162704081632654
"1982-01-28",0.0128296703296704,0.0134760705289672,0.00985765124555149,0.0299301675977655,0.0227806122448979
"1982-01-29",0.0113461538461539,0.0129722921914357,0.013914590747331,0.0354748603351955,0.0285280612244898
"1982-01-30",0.0113461538461539,0.0129722921914357,0.0179715302491104,0.0299301675977655,0.0392321428571429
"1982-01-31",0.0113461538461539,0.0134760705289672,0.0149288256227758,0.0310391061452513,0.0654795918367346
"1982-02-01",0.0113461538461539,0.0134760705289672,0.0159430604982207,0.0277122905027933,0.0705969387755103
"1982-02-02",0.0106043956043955,0.0124181360201512,0.0129003558718861,0.0266033491620112,0.0648622448979592
"1982-02-03",0.00986263736263737,0.0103526448362721,0.0118861209964414,0.0288212290502794,0.0667397959183673
"1982-02-04",0.073956043956044,0.0448362720403024,0.109893238434164,0.0643575418994413,0.0466607142857143
"1982-02-05",0.162087912087912,0.304785894206549,0.28732384341637,0.441340782122905,0.124540816326531
"1982-02-06",0.071923076923077,0.0652392947103275,0.0556939501779359,0.201117318435754,0.230739795918367
"1982-02-07",0.0539780219780219,0.0403022670025188,0.0387188612099645,0.0807262569832403,0.265880102040816
"1982-02-08",0.0446923076923076,0.0295969773299749,0.0300711743772242,0.059050279329609,0.238469387755102
"1982-02-09",0.0446923076923076,0.0239294710327456,0.0118861209964414,0.051340782122905,0.187188775510204
"1982-02-10",0.071923076923077,0.0667506297229219,0.0572953736654804,0.0577653631284916,0.119627551020408
"1982-02-11",0.0698901098901099,0.0381612090680101,0.0811387900355871,0.0402793296089385,0.0611581632653062
"1982-02-12",0.071923076923077,0.0546599496221662,0.0387188612099645,0.176256983240223,0.0654795918367346
"1982-02-13",0.0361868131868133,0.0295969773299749,0.0276512455516014,0.0656983240223463,0.0563571428571428
"1982-02-14",0.0317857142857143,0.0239294710327456,0.0216014234875446,0.0765363128491621,0.0371836734693878
"1982-02-15",0.0288516483516483,0.0277078085642317,0.0444839857651245,0.0877094972067038,0.0308622448979592
"1982-02-16",0.0273846153846153,0.019647355163728,0.022811387900356,0.104692737430168,0.0276173469387755
"1982-02-17",0.0521208791208791,0.0546599496221662,0.0288612099644128,0.121508379888268,0.0599234693877551
"1982-02-18",0.0244505494505494,0.0258186397984888,0.0191814946619218,0.0474860335195531,0.0718826530612244
"1982-02-19",0.0211868131868131,0.0220403022670026,0.0179715302491104,0.0366759776536312,0.045030612244898
"1982-02-20",0.0465494505494506,0.0637279596977329,0.0572953736654804,0.30586592178771,0.0648622448979592
"1982-02-21",0.0288516483516483,0.0268261964735517,0.0252313167259786,0.0765363128491621,0.0977857142857144
"1982-02-22",0.0288516483516483,0.0230478589420655,0.0179715302491104,0.055195530726257,0.0718826530612244
"1982-02-23",0.0233626373626374,0.0360201511335012,0.0387188612099645,0.0863128491620111,0.120446428571429
"1982-02-24",0.303406593406593,0.21536523929471,0.149003558718861,0.169329608938547,0.156989795918367
"1982-02-25",0.16543956043956,0.106045340050378,0.0639145907473311,0.16413407821229,0.192938775510204
"1982-02-26",0.0637912087912087,0.0531486146095719,0.0358362989323844,0.0765363128491621,0.210831632653061
"1982-02-27",0.0465494505494506,0.0392947103274559,0.0276512455516014,0.059050279329609,0.18490306122449
"1982-02-28",0.039120879120879,0.0328715365239294,0.0240213523131672,0.0564804469273743,0.145204081632653
"1982-03-01",0.0317857142857143,0.0277078085642317,0.022811387900356,0.0564804469273743,0.0840663265306123
"1982-03-02",0.0347197802197803,0.0268261964735517,0.022811387900356,0.0564804469273743,0.0648622448979592
"1982-03-03",0.0465494505494506,0.0360201511335012,0.0276512455516014,0.0978770949720671,0.0758673469387756
"1982-03-04",0.0446923076923076,0.0381612090680101,0.022811387900356,0.0697206703910616,0.0985306122448979
"1982-03-05",0.0347197802197803,0.0317380352644836,0.022811387900356,0.0577653631284916,0.0731938775510204
"1982-03-06",0.0288516483516483,0.0258186397984888,0.0216014234875446,0.0487709497206703,0.0522729591836735
"1982-03-07",0.0259175824175824,0.0230478589420655,0.0179715302491104,0.0462849162011174,0.0402678571428572
"1982-03-08",0.0222747252747253,0.0201511335012594,0.0179715302491104,0.04268156424581,0.0332244897959184
"1982-03-09",0.0637912087912087,0.0531486146095719,0.0430427046263344,0.13854748603352,0.0799030612244898
"1982-03-10",0.147252747252747,0.0906801007556675,0.0540925266903916,0.179553072625698,0.12372193877551
"1982-03-11",0.114945054945055,0.0925692695214106,0.0416014234875446,0.156201117318436,0.149668367346939
"1982-03-12",0.0678571428571428,0.0425692695214106,0.0300711743772242,0.0877094972067038,0.157908163265306
