Data;E65365000;E65925000;E73900000;E73770000;E73765000;E73820000;E73780000;E73690001;E73960000;E73600000
15/8/1968;0,821;13,28;;;;2,06;;;;16,82
16/8/1968;0,821;11,38;;;;1,95;;;;15,85
17/8/1968;0,821;10,35;;;;1,85;;;;14,88
18/8/1968;0,821;9,05;;;;1,85;;;;14,88
19/8/1968;0,821;8,075;;;;1,7;;;;13,91
20/8/1968;0,739;7,75;;;;1,55;;;;12,94
21/8/1968;0,657;7,48;;;;1,55;;;;12,94
22/8/1968;0,739;7,21;;;;1,55;;;;12,94
23/8/1968;0,657;6,94;;;;1,4;;;;12,94
24/8/1968;0,657;6,67;;;;1,4;;;;11,97
25/8/1968;0,821;6,4;;;;1,32;;;;11,97
26/8/1968;0,657;6,13;;;;1,25;;;;11,97
27/8/1968;0,657;5,86;;;;1,25;;;;11,97
28/8/1968;0,657;5,59;;;;1,17;;;;11,97
29/8/1968;0,657;6,67;;;;1,1;;;;11,97
30/8/1968;0,821;8,4;;;;1,1;;;;11,97
31/8/1968;0,975;9,05;;;;1,1;;;;11,97
1/9/1968;0,975;8,4;;;;1,1;;;;11
2/9/1968;0,821;8,075;;;;1,05;;;;11
3/9/1968;0,739;7,75;;;;1,1;;;;11
4/9/1968;0,657;7,21;;;;1,1;;;;10,39
5/9/1968;0,657;6,67;;;;1,1;;;;10,39
6/9/1968;0,657;6,13;;;;1,1;;;;10,39
7/9/1968;0,739;5,59;;;;1,1;;;;9,78
8/9/1968;0,739;5,59;;;;1,1;;;;9,78
9/9/1968;0,657;5,32;;;;1,95;;;;9,78
10/9/1968;0,493;5,32;;;;1,85;;;;9,78
11/9/1968;0,821;5,05;;;;1,85;;;;9,78
12/9/1968;2,21;5,05;;;;1,7;;;;11,97
13/9/1968;2,05;7,21;;;;1,7;;;;11,97
14/9/1968;1,44;9,05;;;;1,55;;;;11,97
15/9/1968;1,44;10,35;;;;1,7;;;;12,94
16/9/1968;0,975;9,05;;;;2,06;;;;14,88
17/9/1968;0,739;7,75;;;;1,95;;;;16,82
18/9/1968;0,657;7,48;;;;1,85;;;;14,88
19/9/1968;0,657;7,21;;;;2,9;;;;13,91
20/9/1968;2,54;9,05;;;;7,22;;;;15,85
21/9/1968;3,41;14,8;;;;11,9;;;;28,44
22/9/1968;2,21;17,74;;;;11,2;;;;31,02
23/9/1968;1,59;16,06;;;;9,47;;;;28,44
24/9/1968;1,44;14,04;;;;7,68;;;;24,57
25/9/1968;1,28;11,38;;;;6,53;;;;20,7
26/9/1968;0,975;10,35;;;;5,73;;;;18,76
27/9/1968;0,975;12,14;;;;7,22;;;;23,28
28/9/1968;0,975;14,8;;;;15;;;;28,44
29/9/1968;1,44;19,48;;;;21,6;;;;29,73
30/9/1968;1,44;19;;;;17,1;;;;33,6
1/10/1968;1,28;17,32;;;;13,6;;;;27,15
2/10/1968;1,28;15,64;;;;9,18;;;;24,57
3/10/1968;0,975;14,8;;;;7,68;;;;20,7
4/10/1968;0,821;12,9;;;;6,76;;;;18,76
5/10/1968;0,821;10,025;;;;5,73;;;;15,85
6/10/1968;0,821;9,05;;;;5,16;;;;14,88
7/10/1968;0,739;8,4;;;;4,59;;;;16,82
8/10/1968;0,821;9,7;;;;4,1;;;;15,85
9/10/1968;0,821;11,38;;;;3,95;;;;18,76
10/10/1968;0,821;11,38;;;;5,35;;;;20,7
11/10/1968;0,739;12,14;;;;11,9;;;;18,76
12/10/1968;0,821;12,9;;;;23,1;;;;16,82
13/10/1968;0,821;15,22;;;;13,9;;;;15,85
14/10/1968;0,739;17,32;;;;11,5;;;;14,88
15/10/1968;0,657;15,22;;;;9,76;;;;13,91
16/10/1968;0,739;13,66;;;;8,37;;;;14,88
17/10/1968;1,28;13,66;;;;8,14;;;;18,76
18/10/1968;1,59;14,42;;;;10,9;;;;19,73
19/10/1968;1,74;13,28;;;;9,47;;;;20,7
20/10/1968;1,28;11,76;;;;8,89;;;;19,73
21/10/1968;0,821;11;;;;7,68;;;;18,76
22/10/1968;0,821;10,35;;;;8,6;;;;16,82
23/10/1968;0,975;12,52;;;;18,4;;;;18,76
24/10/1968;1,59;18,16;;;;42,1;;;;25,86
25/10/1968;1,44;22,84;;;;42,1;;;;25,86
26/10/1968;1,44;22,36;;;;26,9;;;;31,02
27/10/1968;1,59;22,84;;;;25,2;;;;25,86
28/10/1968;1,44;29,1;;;;28,7;;;;27,15
29/10/1968;2,54;46,56;;;;21,6;;;;45,12
30/10/1968;4,11;73,61;;;;18,4;;;;155,4
31/10/1968;5,23;94,5;;;;75,4;;;;165
1/11/1968;14,3;81,52;;;;79,5;;;;131,8
2/11/1968;5,05;72,74;;;;42,1;;;;98
3/11/1968;3,24;66,14;;;;26,9;;;;73,88
4/11/1968;3,06;60,59;;;;19,2;;;;58,85
5/11/1968;2,21;55,97;;;;14,3;;;;51,1
6/11/1968;2,21;59,05;;;;11,5;;;;51,1
7/11/1968;5,98;63,71;;;;9,47;;;;70,42
8/11/1968;3,94;62,13;;;;7,68;;;;70,42
9/11/1968;10;59,05;;;;6,53;;;;63,5
10/11/1968;6,77;61,36;;;;8,6;;;;65,23
11/11/1968;5,05;56,74;;;;11,5;;;;61,95
12/11/1968;4,3;51,55;;;;17,5;;;;52,65
13/11/1968;3,41;47,23;;;;14,3;;;;45,12
14/11/1968;2,89;43,21;;;;10,9;;;;39,36
15/11/1968;2,89;33,74;;;;8,14;;;;36,48
16/11/1968;3,24;32,58;;;;6,3;;;;31,02
17/11/1968;3,06;36,16;;;;5,16;;;;45,12
18/11/1968;1,74;32,58;;;;4,59;;;;42,24
19/11/1968;2,36;28,57;;;;4,1;;;;39,36
20/11/1968;2,05;26,45;;;;3,5;;;;35,04
21/11/1968;1,59;19;;;;3,2;;;;31,02
22/11/1968;1,59;16,9;;;;2,9;;;;28,44
23/11/1968;1,44;14,8;;;;2,69;;;;27,15
24/11/1968;1,44;13,66;;;;2,48;;;;25,86
25/11/1968;1,44;12,14;;;;2,27;;;;23,28
26/11/1968;2,05;10,675;;;;1,95;;;;25,86
27/11/1968;1,74;12,52;;;;1,77;;;;25,86
28/11/1968;2,21;13,66;;;;1,7;;;;27,15
29/11/1968;3,94;15,22;;;;1,85;;;;32,31
30/11/1968;3,41;21,4;;;;1,77;;;;31,02
1/12/1968;3,41;25,92;;;;1,7;;;;33,6
2/12/1968;2,54;22,36;;;;1,7;;;;27,15
3/12/1968;2,21;20,92;;;;1,7;;;;23,28
4/12/1968;1,9;18,58;;;;1,62;;;;21,99
5/12/1968;1,74;17,32;;;;1,7;;;;20,7
6/12/1968;2,05;16,48;;;;1,62;;;;20,7
7/12/1968;1,9;15,64;;;;1,7;;;;18,76
8/12/1968;2,05;14,42;;;;1,62;;;;18,76
9/12/1968;3,41;12,9;;;;1,7;;;;18,76
10/12/1968;2,36;11;;;;1,62;;;;17,79
11/12/1968;2,05;10,35;;;;1,55;;;;16,82
12/12/1968;1,59;10,025;;;;1,55;;;;16,82
13/12/1968;1,44;9,7;;;;1,4;;;;15,85
14/12/1968;1,44;9,375;;;;1,25;;;;14,88
15/12/1968;1,13;10,675;;;;2,48;;;;15,85
16/12/1968;0,975;11;;;;5,92;;;;16,82
17/12/1968;0,821;10,35;;;;7,45;;;;15,85
18/12/1968;0,821;10,025;;;;4,1;;;;15,85
19/12/1968;0,821;10,35;;;;4,97;;;;14,88
20/12/1968;0,975;9,7;;;;2,69;;;;13,91
21/12/1968;1,13;9,7;;;;6,76;;;;14,88
22/12/1968;3,24;9,7;;;;10,3;;;;16,82
23/12/1968;19,4;11,76;;;;11,9;;;;33,6
24/12/1968;30,8;43,21;;;;54,9;;;;73,88
25/12/1968;25,1;255,5;;;;158;;;;84,24001
26/12/1968;13;;;;;89,6;;;;102
27/12/1968;9,59;230,2;;;;53,3;;;;118
28/12/1968;7,96;119;;;;53,3;;;;100
29/12/1968;6,77;95,45;;;;39,9;;;;82,52
30/12/1968;5,98;68,57;;;;35;;;;54,2
31/12/1968;5,23;59,82;;;;21,6;;;;42,24
1/1/1969;5,05;52,28;27;;;24,7;;;;42,24
2/1/1969;5,23;50,09;110;;;189;;;;60,4
3/1/1969;5,42;62,13;83,7;;;178;;;;73,88
4/1/1969;4,86;62,13;66,4;;;132;;;;70,42
5/1/1969;4,48;55,97;56,2;;;111;;;;60,4
6/1/1969;5,42;77,96;65,2;;;50,1;;;;85,96
7/1/1969;4,48;101,21;90;;;36,3;;;;84,24001
8/1/1969;12,8;124,5;149;;;319;;;;114
9/1/1969;7,76;151,8;125;;;173;;;;141
10/1/1969;19,1;320,5;83,7;;;239;;;;160,2
11/1/1969;10,9;329;66,4;;;146;;;;167,5
12/1/1969;7,96;308,6;52,6;;;86,2;;;;136,4
13/1/1969;6,77;287;41;;;43,6;;;;110
14/1/1969;6,18;117,9;29;;;27,5;;;;91,12
15/1/1969;5,42;102,18;18,8;;;20,2;;;;79,07
16/1/1969;4,67;86,98;14,2;;;15;;;;73,88
17/1/1969;4,11;69,38;10,6;;;12,2;;;;66,96
18/1/1969;3,76;62,13;9,2;;;9,76;;;;61,95
19/1/1969;3,41;56,74;8,08;;;7,91;;;;65,23
20/1/1969;3,24;50,09;7,11;;;6,53;;;;57,3
21/1/1969;3,06;44,55;6,42;;;7,22;;;;57,3
22/1/1969;3,41;43,21;5,96;;;8,89;;;;77,34
23/1/1969;3,41;55,97;5,5;;;9,18;;;;77,34
24/1/1969;3,41;51,55;5,12;;;7,22;;;;77,34
25/1/1969;3,06;46,56;4,74;;;6,3;;;;77,34
26/1/1969;2,89;41,2;4,36;;;5,73;;;;75,61
27/1/1969;2,71;36,79;3,98;;;5,16;;;;70,42
28/1/1969;2,36;34,9;4,55;;;4,4;;;;65,23
29/1/1969;2,36;33,74;4,74;;;4,1;;;;55,75
30/1/1969;2,54;32,58;4,36;;;3,95;;;;51,1
31/1/1969;2,21;31,42;3,98;;;3,8;;;;45,12
1/2/1969;2,21;29,68;4,17;;;3,5;;;;39,36
2/2/1969;2,36;30,84;3,98;;;4,97;;;;39,36
3/2/1969;2,36;26,45;3,6;;;9,76;;;;36,48
4/2/1969;2,21;24,33;3,98;;;8,37;;;;35,04
5/2/1969;2,05;22,84;3,6;;;7,22;;;;33,6
6/2/1969;2,05;26,45;3,46;;;6,53;;;;35,04
7/2/1969;3,59;24,33;3,32;;;5,73;;;;36,48
8/2/1969;2,89;21,4;3,18;;;5,92;;;;33,6
9/2/1969;2,21;24,86;3,32;;;5,73;;;;31,02
10/2/1969;1,9;25,92;3,32;;;4,97;;;;31,02
11/2/1969;1,9;21,4;3,18;;;4,4;;;;31,02
12/2/1969;1,74;20,92;5,5;;;3,95;;;;31,02
13/2/1969;2,54;39,94;4,74;;;3,8;;;;36,48
14/2/1969;2,05;45,22;4,74;;;4,25;;;;48
15/2/1969;3,24;29,68;6,88;;;6,11;;;;63,5
16/2/1969;3,06;28,57;10,6;;;9,18;;;;73,88
17/2/1969;2,89;32,58;17,3;;;40,7;;;;65,23
18/2/1969;3,06;36,16;18,8;;;27,5;;;;61,95
19/2/1969;5,23;62,13;31;;;20,2;;;;77,34
20/2/1969;6,18;98,3;28;;;15;;;;87,68
21/2/1969;4,67;86,07;26;;;12,9;;;;80,8
22/2/1969;3,94;60,59;23,5;;;10,3;;;;73,88
23/2/1969;3,06;49,36;17,3;;;9,18;;;;63,5
24/2/1969;2,71;43,21;12,5;;;8,6;;;;57,3
25/2/1969;3,24;37,42;10,6;;;7,68;;;;48
26/2/1969;2,54;32;9,48;;;6,76;;;;45,12
27/2/1969;2,21;29,68;8,92;;;5,73;;;;42,24
28/2/1969;5,61;30,84;8,36;;;5,16;;;;39,36
1/3/1969;3,76;39,94;7,8;;;4,97;;;;57,3
2/3/1969;3,24;32;6,88;;;9,18;;;;46,56
3/3/1969;2,54;28,57;5,96;;;6,99;;;;58,85
4/3/1969;2,36;25,39;5,5;;;5,54;;;;43,68
5/3/1969;2,21;23,32;5,12;;;4,78;;;;36,48
6/3/1969;1,74;21,88;4,74;;;4,25;;;;33,6
7/3/1969;1,9;21,4;4,36;;;3,8;;;;31,02
8/3/1969;1,9;19,96;3,98;;;3,2;;;;28,44
9/3/1969;1,74;18,16;3,6;;;2,69;;;;25,86
10/3/1969;1,44;17,32;3,32;;;2,48;;;;25,86
11/3/1969;1,74;16,48;3,04;;;2,48;;;;23,28
12/3/1969;1,59;16,06;2,76;;;2,37;;;;21,99
13/3/1969;1,74;15,64;2,48;;;2,27;;;;20,7
14/3/1969;1,44;15,22;2,34;;;2,06;;;;20,7
15/3/1969;1,59;14,8;2,2;;;1,85;;;;18,76
16/3/1969;1,44;14,42;2,2;;;1,7;;;;18,76
17/3/1969;0,975;14,04;2,1;;;1,7;;;;17,79
18/3/1969;0,975;13,66;2,1;;;1,55;;;;17,79
19/3/1969;1,59;13,28;2;;;1,4;;;;16,82
20/3/1969;5,79;41,87;2,76;;;2,27;;;;36,48
21/3/1969;3,59;59,05;10,9;;;7,22;;;;54,2
22/3/1969;2,71;54,47;12,2;;;6,53;;;;54,2
23/3/1969;2,21;50,09;8,92;;;5,54;;;;45,12
24/3/1969;1,9;45,22;7,8;;;4,78;;;;37,92
25/3/1969;1,74;41,87;6,65;;;4,4;;;;32,31
26/3/1969;4,48;81,52;7,8;;;5,92;;;;45,12
27/3/1969;6,57;196,6;19,5;;;173;;;;108
28/3/1969;4,67;135,5;23;;;72,1;;;;106
29/3/1969;4,3;103,15;19,9;;;40,7;;;;87,68
30/3/1969;4,11;138,8;15,6;;;93;;;;73,88
31/3/1969;3,76;135,5;12,5;;;68;;;;63,5
1/4/1969;6,18;131,1;8,92;;;51,7;;;;66,96
2/4/1969;8,57;128,9;9,48;;;80,3;;;;91,12
3/4/1969;6,18;124,5;11,9;;;59,8;;;;102
4/4/1969;20,5;147;85,8;;;55,7;;;;102
5/4/1969;29,5;263;107;;;263;;;;208
6/4/1969;15,5;219;64;;;129;;;;211
7/4/1969;10,7;178;35;;;61,4;;;;167,5
8/4/1969;8,98;136,6;15,9;;;37;;;;122,6
9/4/1969;8,16;124,5;12,5;;;25,2;;;;96,28
10/4/1969;6,97;113,5;9,76;;;21,2;;;;80,8
11/4/1969;6,18;106,06;8,64;;;16,7;;;;70,42
12/4/1969;5,79;99,27;8,36;;;12,2;;;;63,5
13/4/1969;5,23;92,60001;7,57;;;9,76;;;;58,85
14/4/1969;4,86;87,89;6,65;;;8,14;;;;52,65
15/4/1969;4,48;82,43;5,73;;;7,22;;;;48
16/4/1969;4,3;77,09;5,12;;;6,53;;;;45,12
17/4/1969;4,11;71,87;4,93;;;5,92;;;;42,24
18/4/1969;3,76;68,57;4,74;;;5,92;;;;39,36
19/4/1969;3,59;63,71;4,36;;;5,54;;;;36,48
20/4/1969;3,41;59,05;5,12;;;5,16;;;;36,48
21/4/1969;3,24;54,47;5,96;;;4,59;;;;40,8
22/4/1969;9,59;60,59;5,12;;;4,4;;;;45,12
23/4/1969;5,79;62,9;4,74;;;4,1;;;;51,1
24/4/1969;4,67;57,51;4,36;;;3,8;;;;54,2
25/4/1969;4,3;54,47;4,17;;;3,5;;;;45,12
26/4/1969;3,94;50,09;3,98;;;3,5;;;;36,48
27/4/1969;3,59;47,23;3,79;;;3,2;;;;31,02
28/4/1969;4,11;43,21;4,55;;;2,9;;;;39,36
29/4/1969;4,11;40,57;6,42;;;2,69;;;;51,1
30/4/1969;3,76;36,79;5,5;;;3,2;;;;45,12
1/5/1969;3,41;33,16;6,19;;;4,1;;;;40,8
2/5/1969;3,06;32;5,5;;;3,8;;;;39,36
3/5/1969;3,24;39,94;5,12;;;3,95;;;;91,12
4/5/1969;3,24;44,55;4,74;;;15;;;;85,96
5/5/1969;2,89;43,88;4,55;;;21,6;;;;77,34
6/5/1969;2,71;41,2;4,36;;;13,9;;;;68,69
7/5/1969;2,89;38,68;4,17;;;10,9;;;;57,3
8/5/1969;2,71;36,79;4,17;;;9,18;;;;51,1
9/5/1969;2,54;34,9;3,98;;;7,68;;;;46,56
10/5/1969;2,54;32,58;3,98;;;6,3;;;;43,68
11/5/1969;3,24;31,42;3,79;;;5,35;;;;42,24
12/5/1969;2,89;29,1;3,79;;;5,54;;;;45,12
13/5/1969;2,89;28,04;3,6;;;5,35;;;;45,12
14/5/1969;2,54;27,51;3,79;;;5,35;;;;43,68
15/5/1969;2,21;36,16;3,98;;;4,78;;;;42,24
16/5/1969;2,05;31,42;3,98;;;4,78;;;;39,36
17/5/1969;2,21;27,51;3,79;;;4,4;;;;36,48
18/5/1969;2,05;25,39;3,98;;;4,1;;;;33,6
19/5/1969;2,21;23,8;3,98;;;4,1;;;;31,02
20/5/1969;2,21;22,84;3,79;;;3,8;;;;31,02
21/5/1969;1,9;21,88;3,6;;;3,8;;;;29,73
22/5/1969;1,9;20,92;3,6;;;3,5;;;;28,44
23/5/1969;2,05;19,96;3,6;;;3,5;;;;29,73
24/5/1969;3,24;19;3,46;;;3,2;;;;39,36
25/5/1969;4,86;30,26;7,34;;;7,68;;;;51,1
26/5/1969;24,1;52,28;146;;;257;;;;190
27/5/1969;11,8;83,34;103;;;178;;;;220
28/5/1969;7,96;121,2;58;;;98,4;;;;165
29/5/1969;6,97;103,15;46;;;42,1;;;;114
30/5/1969;6,97;114,6;35;;;30,4;;;;118
31/5/1969;6,57;128,9;25;;;24;;;;131,8
1/6/1969;8,78;134,4;16,2;;;19;;;;114
2/6/1969;11,1;105,09;11,9;;;13,5;;;;106
3/6/1969;8,16;91,65;9,48;;;11;;;;87,68
4/6/1969;6,97;75,35;8,36;;;8,8;;;;80,8
5/6/1969;6,57;68,57;7,8;;;7,4;;;;70,42
6/6/1969;6,18;60,59;7,34;;;6,6;;;;66,96
7/6/1969;5,98;54,47;6,88;;;5,85;;;;63,5
8/6/1969;5,61;49,36;6,42;;;5,4;;;;58,85
9/6/1969;5,23;46,56;5,96;;;4,95;;;;54,2
10/6/1969;4,86;44,55;5,5;;;4,7;;;;51,1
11/6/1969;4,48;41,2;5,12;;;4,5;;;;48
12/6/1969;4,3;38,05;4,74;;;4,2;;;;45,12
13/6/1969;4,11;35,53;4,36;;;3,95;;;;42,24
14/6/1969;6,38;50,82;19,5;;;3,9;;;;54,2
15/6/1969;19,1;136,6;60,4;;;206;;;;131,8
16/6/1969;9,59;124,5;112;;;217;;;;136,4
17/6/1969;24,1;209,2;118;;;136;;;;136,4
18/6/1969;37,4;;70;;;107;;;;319,6
19/6/1969;25,1;263;53,8;;;231;;;;313
20/6/1969;19,1;192,4;43,5;;;147;;;;250
21/6/1969;25,1;209,2;36;;;87,9;;;;238
22/6/1969;17,8;181,9;30,5;;;54,9;;;;214
23/6/1969;14,3;148,2;25;;;46;;;;180
24/6/1969;14,3;126,7;16,6;;;28,7;;;;145,8
25/6/1969;12,4;108;12,5;;;21,2;;;;120,3
26/6/1969;10,7;96,4;14,5;;;16,3;;;;106
27/6/1969;9,39;86,07;10,9;;;13,6;;;;94,56
28/6/1969;8,37;74,48;8,36;;;11,5;;;;84,24001
29/6/1969;7,96;64,52;6,65;;;9,76;;;;77,34
30/6/1969;7,17;59,82;6,42;;;8,6;;;;70,42
1/7/1969;6,77;53,74;5,96;;;7,68;;;;66,96
2/7/1969;6,38;49,36;6,65;;;6,76;;;;63,5
3/7/1969;5,98;44,55;5,73;;;5,92;;;;60,4
4/7/1969;5,79;41,87;5,5;;;5,54;;;;57,3
5/7/1969;5,42;39,94;6,65;;;5,16;;;;54,2
6/7/1969;5,23;39,94;8,36;;;4,97;;;;51,1
7/7/1969;4,86;49,36;10,6;;;5,92;;;;57,3
8/7/1969;18,7;77,96;9,76;;;8,6;;;;73,88
9/7/1969;17,5;181,9;9,48;;;7,68;;;;155,4
10/7/1969;10,7;135,5;11,2;;;9,18;;;;148,2
11/7/1969;8,78;127,8;9,48;;;8,37;;;;120,3
12/7/1969;7,96;120,1;8,08;;;8;;;;102
13/7/1969;7,56;113,5;7,11;;;6,6;;;;84,24001
14/7/1969;6,97;107,03;6,42;;;5;;;;72,15
15/7/1969;6,57;99,27;5,96;;;4,5;;;;65,23
16/7/1969;6,18;93,55;5,5;;;4,2;;;;60,4
17/7/1969;5,98;87,89;5,12;;;3,9;;;;57,3
18/7/1969;5,61;80,61;4,74;;;3,75;;;;54,2
19/7/1969;5,23;74,48;4,55;;;3,6;;;;51,1
20/7/1969;4,86;68,57;4,74;;;3,7;;;;51,1
21/7/1969;5,23;63,71;4,93;;;4,1;;;;63,5
22/7/1969;5,05;59,05;6,88;;;5;;;;73,88
23/7/1969;5,42;54,47;5,73;;;6,76;;;;77,34
24/7/1969;4,86;50,09;5,12;;;6,3;;;;68,69
25/7/1969;4,48;45,89;4,74;;;6,3;;;;63,5
26/7/1969;4,11;41,87;4,74;;;5,92;;;;55,75
27/7/1969;3,94;38,05;4,55;;;5,54;;;;51,1
28/7/1969;3,76;34,32;4,55;;;5,16;;;;48
29/7/1969;3,41;32;4,36;;;5,16;;;;45,12
30/7/1969;3,06;29,68;4,17;;;4,97;;;;42,24
31/7/1969;3,41;27,51;3,98;;;4,78;;;;39,36
1/8/1969;3,41;25,39;3,98;;;4,4;;;;42,24
2/8/1969;3,41;23,8;3,98;;;4,4;;;;39,36
3/8/1969;3,24;21,88;3,6;;;4,1;;;;37,92
4/8/1969;2,89;20,92;3,6;;;3,95;;;;36,48
5/8/1969;3,06;19,96;3,46;;;3,8;;;;36,48
6/8/1969;3,94;26,45;3,6;;;3,8;;;;42,24
7/8/1969;4,48;68,57;4,36;;;4,78;;;;51,1
8/8/1969;3,76;46,56;3,98;;;5,54;;;;45,12
9/8/1969;3,24;35,53;3,79;;;5,16;;;;40,8
10/8/1969;3,06;29,68;3,6;;;4,78;;;;36,48
11/8/1969;2,71;26,98;3,46;;;4,59;;;;33,6
12/8/1969;2,71;25,92;3,32;;;4,4;;;;31,02
13/8/1969;2,89;25,92;8,08;;;6,53;;;;33,6
14/8/1969;3,24;30,84;7,34;;;5,92;;;;45,12
15/8/1969;2,71;33,16;7,34;;;6,76;;;;55,75
16/8/1969;2,71;62,13;7,34;;;8,6;;;;57,3
17/8/1969;2,54;57,51;6,65;;;7,45;;;;51,1
18/8/1969;2,21;51,55;5,96;;;6,3;;;;43,68
19/8/1969;2,89;47,9;5,5;;;5,54;;;;39,36
20/8/1969;3,06;44,55;5,12;;;5,16;;;;39,36
21/8/1969;2,71;40,57;4,74;;;4,78;;;;37,92
22/8/1969;2,54;36,79;4,55;;;4,59;;;;36,48
23/8/1969;2,36;33,16;4,36;;;4,4;;;;33,6
24/8/1969;2,36;29,68;4,17;;;4,1;;;;31,02
25/8/1969;3,41;26,45;4,17;;;3,95;;;;33,6
26/8/1969;3,94;29,68;3,98;;;3,8;;;;42,24
27/8/1969;3,59;34,9;3,79;;;3,5;;;;48
28/8/1969;3,41;36,79;3,6;;;3,35;;;;48
29/8/1969;3,06;33,16;3,32;;;3,3;;;;45,12
30/8/1969;2,71;30,26;3,32;;;3,18;;;;42,24
31/8/1969;2,71;26,45;3,18;;;3,1;;;;40,8
1/9/1969;2,54;24,86;3,04;;;2,9;;;;39,36
2/9/1969;2,54;23,32;3,04;;;2,85;;;;33,6
3/9/1969;2,36;21,88;2,9;;;2,78;;;;33,6
4/9/1969;3,59;22,84;2,9;;;2,65;;;;42,24
5/9/1969;4,3;32;2,76;;;2,63;;;;54,2
6/9/1969;3,59;31,42;2,62;;;2,49;;;;57,3
7/9/1969;3,06;32,58;2,62;;;2,4;;;;66,96
8/9/1969;2,71;42,54;2,48;;;2,4;;;;73,88
9/9/1969;2,71;41,87;2,48;;;2,45;;;;66,96
10/9/1969;2,71;32,58;2,48;;;2,58;;;;57,3
11/9/1969;2,36;28,57;2,48;;;2,32;;;;51,1
12/9/1969;2,21;24,86;2,34;;;2,32;;;;48
13/9/1969;2,05;23,8;2,34;;;2,27;;;;42,24
14/9/1969;2,05;21,88;2,34;;;2,27;;;;36,48
15/9/1969;2,05;20,44;2,34;;;2,27;;;;37,92
16/9/1969;2,05;19,48;2,2;;;2,06;;;;36,48
17/9/1969;2,05;19;2,2;;;2,13;;;;33,6
18/9/1969;2,21;18,58;2,2;;;1,95;;;;33,6
19/9/1969;3,06;28,04;6,88;;;1,85;;;;45,12
20/9/1969;5,23;54,47;22;;;3,5;;;;70,42
21/9/1969;3,76;52,28;15,9;;;1,55;;;;70,42
22/9/1969;3,06;41,2;10,6;;;22,1;;;;63,5
23/9/1969;2,71;32;8,36;;;15,8;;;;54,2
24/9/1969;2,54;31,42;7,11;;;12,2;;;;48
25/9/1969;2,36;34,32;6,19;;;9,76;;;;42,24
26/9/1969;2,89;36,79;11,2;;;12,2;;;;54,2
27/9/1969;3,06;39,94;12,5;;;29,8;;;;57,3
28/9/1969;3,41;47,23;12,5;;;32,4;;;;58,85
29/9/1969;13,9;261,5;62,2;;;228;;;;145,8
30/9/1969;13,3;;51,4;;;195;;;;250
1/10/1969;8,57;255,5;41,5;;;125;;;;214
2/10/1969;6,38;170,2;29,5;;;86,2;;;;150,6
3/10/1969;5,61;145,8;21,5;;;50,1;;;;118
4/10/1969;5,42;116,8;17,7;;;46,8;;;;106
5/10/1969;5,98;108;15,2;;;37,8;;;;94,56
6/10/1969;5,79;105,09;13,5;;;33,7;;;;84,24001
7/10/1969;6,97;98,3;12,2;;;29,2;;;;79,07
8/10/1969;5,42;87,89;10,9;;;23,6;;;;73,88
9/10/1969;5,05;95,45;10;;;19,2;;;;65,23
10/10/1969;4,86;102,18;10,3;;;16,3;;;;63,5
11/10/1969;4,48;91,65;9,2;;;14,7;;;;60,4
12/10/1969;4,3;66,14;8,08;;;13,6;;;;55,75
13/10/1969;3,76;48,63;7,11;;;12,2;;;;51,1
14/10/1969;3,76;42,54;6,42;;;11,2;;;;48
15/10/1969;3,41;38,05;5,96;;;9,76;;;;45,12
16/10/1969;3,76;34,32;5,5;;;8,14;;;;45,12
17/10/1969;3,59;32,58;5,12;;;7,68;;;;42,24
18/10/1969;3,06;31,42;4,74;;;6,76;;;;42,24
19/10/1969;2,54;30,26;4,55;;;6,3;;;;39,36
20/10/1969;2,36;29,1;4,36;;;5,92;;;;36,48
21/10/1969;2,54;28,04;3,98;;;6,11;;;;39,36
22/10/1969;5,05;86,07;20,3;;;26,9;;;;94,56
23/10/1969;4,3;85,16;18,4;;;104;;;;106
24/10/1969;3,41;67,76;13,5;;;55,7;;;;85,96
25/10/1969;3,06;59,82;10,6;;;35;;;;66,96
26/10/1969;2,71;48,63;8,64;;;24,1;;;;55,75
27/10/1969;2,36;44,55;7,57;;;18,4;;;;49,55
28/10/1969;2,21;41,87;6,88;;;14,3;;;;46,56
29/10/1969;2,36;38,05;6,19;;;10,9;;;;45,12
30/10/1969;6,57;59,05;8,64;;;8,6;;;;63,5
31/10/1969;8,57;128,9;22;;;39,9;;;;106
1/11/1969;5,23;105,09;17,3;;;34,3;;;;102
2/11/1969;4,86;91,65;85,8;;;51,7;;;;106
3/11/1969;5,61;109,1;70;;;97,5;;;;112
4/11/1969;4,48;86,07;40;;;58,2;;;;91,12
5/11/1969;3,94;69,38;20,3;;;39,9;;;;79,07
6/11/1969;3,76;59,82;18,8;;;26,4;;;;70,42
7/11/1969;7,76;62,9;53,2;;;20,7;;;;73,88
8/11/1969;5,79;72,74;155;;;33;;;;84,24001
9/11/1969;7,37;102,18;112;;;440;;;;160,2
10/11/1969;5,79;91,65;59,2;;;167;;;;118
11/11/1969;4,86;65,33;39,5;;;84,5;;;;94,56
12/11/1969;4,48;57,51;25;;;50,1;;;;80,8
13/11/1969;4,86;54,47;20,3;;;31,1;;;;80,8
14/11/1969;5,79;50,09;16,6;;;25,2;;;;68,69
15/11/1969;5,79;45,22;13,2;;;18,4;;;;63,5
